model,patient_id,frame_index,cohort,dice,iou,hd95,assd,relative_area_error,pred_area,gt_area,status,temporal_dice,absent_transition_rate,track_break_rate,mask_dropout_rate
standard,P021,66,retained,0.4127708095781072,0.2600574712643678,36.78714610994249,13.352149363634787,0.2803921568627451,1468,2040,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,67,retained,0.4124892580922372,0.25983399494767234,36.355413851033916,13.409823970407047,0.2828332513526808,1458,2033,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,68,retained,0.4205420827389444,0.26625722543352603,35.8640116640917,13.062877654714843,0.2860635696821516,1460,2045,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,69,retained,0.40162037037037035,0.2512671976828385,36.92789401587878,13.598012945638763,0.30754162585700295,1414,2042,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,70,retained,0.38114754098360654,0.23544303797468355,38.92556160846454,14.241722747776695,0.32713026444662097,1374,2042,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,71,retained,0.34507250665877476,0.20851216022889843,40.311288741492746,15.072904913702786,0.3452497551420176,1337,2042,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,72,retained,0.3097238895558223,0.18323863636363635,41.6965160170297,15.818322765754289,0.3642611683848797,1295,2037,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,73,retained,0.2974296205630355,0.1746944644140906,43.09753899616308,16.06584482312558,0.39646712463199213,1230,2038,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,74,retained,0.30550514216575925,0.1802927525883613,42.49113521683769,15.819924280048369,0.3778213935230618,1268,2038,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,75,retained,0.30491111780656827,0.17987913259864913,42.49701961189631,15.822474718430321,0.36663385826771655,1287,2032,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,76,retained,0.32671212570412095,0.1952515946137491,40.98159260900407,15.50254233971431,0.344946025515211,1335,2038,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,77,retained,0.33462109955423475,0.20092790863668808,40.311288741492746,15.101346700373803,0.3431806991629739,1334,2031,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,78,retained,0.339600119367353,0.204529115744069,41.114389661896695,15.06478567942842,0.35412573673870335,1315,2036,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,79,retained,0.3344461305007587,0.20080174927113703,41.71570006570999,15.182053997310799,0.38163064833005894,1259,2036,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,80,retained,0.3315934909425852,0.19874861980125139,41.722894083965095,15.102147820039555,0.3868251609707776,1238,2019,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,81,retained,0.32313870868087735,0.19270449521002211,41.72049607788006,15.167278465785374,0.3967310549777117,1218,2019,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,82,retained,0.30884184308841844,0.18262150220913106,42.538210377306676,15.448952210692841,0.4091134224863794,1193,2019,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,83,retained,0.3074051026757934,0.18161764705882352,43.90557798186858,15.650706383880724,0.4089108910891089,1194,2020,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,84,retained,0.30883261272390367,0.18261504747991233,42.526441587189424,15.449169287982425,0.39544103072348863,1220,2018,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,85,retained,0.2890355010995916,0.16893132574366507,43.89874034520514,15.838524849794785,0.4195630585898709,1169,2014,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,86,retained,0.26628168110362527,0.15358993338267948,46.242393415942324,16.377833700615202,0.45463559742191373,1100,2017,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,87,retained,0.23529411764705882,0.13333333333333333,48.51059940528811,17.143979587889135,0.48289538919186914,1043,2017,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,88,retained,0.21494708994708994,0.12041496850685439,48.83646178829912,17.46139303872863,0.5103448275862069,994,2030,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,89,retained,0.22767419038272815,0.12846068660022147,48.15385978163254,17.359968924312174,0.48813056379821956,1035,2022,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,90,retained,0.2502424830261882,0.14301552106430154,47.661773682714326,16.948179072700793,0.4718379446640316,1069,2024,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,91,retained,0.2746835443037975,0.15920763022743947,45.72285272990452,16.409169663012015,0.43873517786561267,1136,2024,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,92,retained,0.2880451835582052,0.16825513196480937,45.27692569068709,16.197469122053104,0.423837784371909,1165,2022,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,93,retained,0.3079754601226994,0.18201595358955766,42.526441587189424,15.68934129796357,0.38213399503722084,1245,2015,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,94,retained,0.31876138433515483,0.18959913326110509,42.508788402013565,15.46760226167973,0.3701138050470064,1273,2021,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,95,retained,0.335832083958021,0.2018018018018018,41.105873299140285,15.150160996183676,0.349009900990099,1315,2020,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,96,retained,0.36068476977567887,0.22002160604969392,37.5046421540711,14.365588286083659,0.3219415552253591,1369,2019,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,97,retained,0.37229190421892816,0.2287215411558669,35.45310472070249,14.409147677161721,0.24862705941088367,1505,2003,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,98,retained,0.3240023823704586,0.19331911869225302,37.12142238654117,15.36633172750131,0.3326713008937438,1344,2014,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,99,retained,0.2802160702228224,0.1629367883784845,39.5204193874657,15.930888855093938,0.5292949354518371,948,2014,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,100,retained,0.06755695208169678,0.034959349593495934,51.003686496096726,21.540198849162007,0.7339632023868722,535,2011,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,101,retained,0.0942684766214178,0.049465769687376336,48.5929899097075,19.959206027711947,0.6779661016949152,646,2006,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,102,retained,0.256837891927952,0.14734022196708763,39.46890495016762,14.561169137636263,0.5054835493519442,992,2006,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,103,retained,0.1853911753800519,0.1021659174499387,46.61544808322666,17.800312429454355,0.6555333998005982,691,2006,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,104,retained,0.18456766188445134,0.10166595472020504,47.80167361086848,17.80649831454267,0.7143569292123629,573,2006,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,105,retained,0.1899179366940211,0.10492227979274611,48.08326112068523,17.96473234736274,0.7230538922155688,555,2004,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,106,retained,0.18218138234119058,0.10021978021978022,48.8445531442101,18.18716692137739,0.750998003992016,499,2004,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,107,retained,0.1443471005423446,0.07778776978417266,49.29042633910097,19.161591268451755,0.8038922155688623,393,2004,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,108,retained,0.13807708598051674,0.07415832575068244,49.319439081361324,19.233119720618074,0.8218562874251497,357,2004,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,109,retained,0.1654733492442323,0.09019947961838681,47.60704009275735,18.429353052947043,0.7492537313432835,504,2010,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,110,retained,0.20426487093153758,0.11375,44.48027272111998,17.279413518021688,0.6701492537313433,663,2010,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,111,retained,0.37281425272187396,0.22911597729115976,20.82759603987453,10.02157139567262,0.49203980099502487,1021,2010,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,112,retained,0.18039508013417815,0.0991396968455551,45.78719837110516,17.728075159026915,0.6651741293532338,673,2010,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,113,retained,0.1858902575587906,0.10246913580246914,43.550638004206164,17.197471899420055,0.6638403990024938,674,2005,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,114,retained,0.41102106969205837,0.2586699306405549,21.619410389147045,9.882378307529322,0.4613466334164589,1080,2005,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,115,retained,0.16857360793287568,0.09204498125780924,42.93619094392492,16.91459812882101,0.6922693266832918,617,2005,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,116,retained,0.4114737883283877,0.2590286425902864,22.821032828226343,9.590514985189072,0.485014985014985,1031,2002,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,117,retained,0.11197384552513281,0.05930735930735931,47.16990566028302,18.718896373209255,0.7734335839598997,452,1995,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,118,retained,0.06946209233375689,0.035980693286529176,48.33218389437829,19.845639552429805,0.8165413533834587,366,1995,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,119,retained,0.038749449581682076,0.019757521329142345,51.13535222396181,21.586330565804108,0.8616541353383459,276,1995,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,120,retained,0.010114942528735632,0.005083179297597043,54.04150536476334,23.54455999675156,0.9064856711915535,186,1989,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,121,retained,0.0,0.0,54.597615472839564,24.48903996025042,0.9175879396984925,164,1990,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,122,retained,0.0009009009009009009,0.0004506534474988734,53.62447909627319,23.891677834526433,0.8866599799398195,226,1994,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,123,retained,0.0009149130832570906,0.0004576659038901602,53.272298787976794,24.637072603286683,0.9053580370555834,189,1997,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,124,retained,0.002756086357372531,0.0013799448022079118,52.82982440587628,24.018412400868144,0.9098647971957937,180,1997,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,125,retained,0.0027535566773749425,0.0013786764705882354,51.1192236586247,24.258232617824863,0.9055750878955299,188,1991,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,126,retained,0.004570383912248629,0.0022904260192395786,51.10309509328759,23.874345760003088,0.9010547463586137,197,1991,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,127,retained,0.000936768149882904,0.00046860356138706655,51.70478349198781,25.522757838964164,0.9255158530447911,148,1987,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,128,retained,0.002838221381267739,0.0014211274277593558,50.70148154612261,25.18843872011667,0.9360845495722194,127,1987,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,129,retained,0.15169846440204746,0.08207452165156093,31.016124838541646,17.116951658970564,0.9179254783484391,163,1986,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,130,retained,0.1350210970464135,0.07239819004524888,31.396655115398982,17.689450198898847,0.9276018099547512,144,1989,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,131,retained,0.12358490566037736,0.06586224233283057,31.94369494729026,17.862910820843936,0.9341377576671694,131,1989,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,132,retained,0.11163670766319773,0.05911823647294589,33.0136328867635,18.43277376598653,0.9408817635270541,118,1996,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,133,retained,0.0,0.0,,,1.0,0,1989,a_empty,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,134,retained,0.0,0.0,142.98461164701916,111.56002222212932,0.9773755656108597,45,1989,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,135,retained,0.2741865509761388,0.15887380593262945,32.592122256285464,14.050791058386206,0.8411261940673705,316,1989,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,136,retained,0.6226650062266501,0.45207956600361665,17.029386365926403,7.047603455208122,0.3851181498240322,1223,1989,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,137,retained,0.6540697674418605,0.48596112311015116,16.161660730138316,6.761365396801475,0.2704876822523881,1451,1989,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,138,retained,0.6621315192743764,0.49491525423728816,15.556349186104045,6.81103300767722,0.22624434389140272,1539,1989,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,139,retained,0.6578577452909755,0.4901550062840385,15.54010903738523,6.823527834339939,0.20625315179021683,1574,1983,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,140,retained,0.6421596783457783,0.47292724196277497,16.97056274847714,7.131954128167411,0.25113008538422904,1491,1991,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,141,retained,0.6408328513591671,0.4714893617021277,17.16325583182264,7.035428364969363,0.263184329482672,1467,1991,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,142,retained,0.6509758897818599,0.4825531914893617,17.69180601295413,6.890749009395159,0.2492462311557789,1494,1990,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,143,retained,0.6460519050248481,0.47716150081566067,16.278820596099706,7.051993094473191,0.18446115288220552,1627,1995,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,144,retained,0.6494985090810518,0.4809313528703332,16.21709855629866,7.043686126522646,0.15087719298245614,1694,1995,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,145,retained,0.6486486486486487,0.48,16.241822743690847,7.082777186210958,0.1583710407239819,1674,1989,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,146,retained,0.6527127513081795,0.48446443172526577,16.449702121196445,7.012239877787279,0.17812343201204214,1638,1993,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,147,retained,0.6513581629795575,0.4829734219269103,17.487004878211085,7.069980016223757,0.20822880080280984,1578,1993,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,148,retained,0.6571187868576243,0.4893350062735257,17.131786141924522,6.906993628337122,0.2096530920060332,1572,1989,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,149,retained,0.6681294569391114,0.5016474464579901,16.052262585235024,6.672033431578658,0.1678391959798995,1656,1990,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,150,retained,0.6723474436503574,0.5064182194616977,15.734876566420539,6.582130703551506,0.17185929648241205,1648,1990,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,151,retained,0.6745435016111708,0.5089141004862237,14.866068747318506,6.561687689316635,0.12770236299648063,1735,1989,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,152,retained,0.6708310700706138,0.5046996322026972,15.410187847634727,6.611802165440706,0.14974874371859295,1692,1990,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,153,retained,0.6744312026002167,0.5087862689006948,14.866068747318506,6.4767450233251695,0.14565544952285284,1701,1991,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,154,retained,0.6821747362726535,0.5176518883415435,14.159704167685485,6.27225479260189,0.14314414866901054,1706,1991,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,155,retained,0.6818693693693694,0.5173002990175138,14.939730936293321,6.126909037459425,0.21417797888386123,1563,1989,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,156,retained,0.6860361695819746,0.5221119133574007,16.25415536116046,5.863682456428371,0.3050251256281407,1383,1990,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,157,retained,0.6877688998156115,0.5241217798594848,16.76305461424021,5.72959924389692,0.3640020110608346,1265,1989,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,158,retained,0.5666548169214362,0.39533730158730157,28.759995615576713,8.42822346563929,0.58643216080402,823,1990,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,159,retained,0.5414082451659978,0.3711855927963982,29.95214991821099,8.828537360272565,0.6219205630970337,752,1989,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,160,retained,0.608786610878661,0.43759398496240604,16.883278107193814,6.680611090837084,0.5580693815987934,879,1989,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,161,retained,0.6513668579142761,0.482982982982983,16.522268221974983,6.031346479463269,0.5095573440643864,975,1988,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,162,retained,0.7118000632711168,0.5525540275049116,15.658677141619023,5.189813388607372,0.4163326653306613,1165,1996,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,163,retained,0.7453941407429779,0.5941261434761675,14.960633520177586,4.6891828801409146,0.3411823647294589,1315,1996,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,164,retained,0.7340217694669272,0.5798059964726632,13.0,4.9419483475674335,0.20490981963927857,1587,1996,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,165,retained,0.622733953944145,0.4521522589825685,38.0,9.906534765412967,0.045090180360721446,2086,1996,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,166,retained,0.16923076923076924,0.09243697478991597,52.27615410250381,19.805333434648208,0.6973947895791583,604,1996,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,167,retained,0.3319397993311037,0.19899749373433584,36.235341863986875,13.252809667665211,0.8010025062656642,397,1995,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,168,retained,0.4344422700587084,0.2775,34.34600130223439,10.171674748743538,0.7134944612286002,569,1986,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,169,retained,0.4367227505486467,0.27936359382311654,32.11648084442097,9.920410672851792,0.6219758064516129,750,1984,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,170,retained,0.08754208754208755,0.045774647887323945,36.0679791413217,18.537978534038025,0.9531722054380665,93,1986,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,171,retained,0.0,0.0,87.57131551165801,60.65970336440469,0.9768378650553877,46,1986,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,172,retained,0.0,0.0,85.42359627757598,59.1779304608228,0.9561933534743202,87,1986,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,173,retained,0.0,0.0,59.51583767346632,35.36783481456492,0.9647532729103726,70,1986,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,174,retained,0.0,0.0,57.619123158216,32.07684720682686,0.9410876132930514,117,1986,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,175,retained,0.0,0.0,58.01360278767772,32.62831722968932,0.9531486146095718,93,1985,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,176,retained,0.0,0.0,58.323633416088406,32.08277095475517,0.947289156626506,105,1992,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,177,retained,0.0,0.0,56.68410966326245,27.940276123570303,0.9161646586345381,167,1992,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,178,retained,0.0,0.0,56.84644045910968,29.238724559884954,0.9347389558232931,130,1992,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,179,retained,0.0,0.0,56.67800637938969,31.57517643080378,0.9573293172690763,85,1992,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,180,retained,0.0,0.0,55.4199136274253,26.833070026426626,0.9064386317907445,186,1988,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,181,retained,0.009713024282560706,0.0048802129547471165,52.7466783358668,24.495840033796355,0.8606639839034205,277,1988,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,182,retained,0.02628232301822806,0.01331615120274914,50.6003932860543,22.77118275975146,0.8175438596491228,364,1995,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,183,retained,0.055667607906413875,0.02863070539419087,48.78523076252964,21.122272283720022,0.7573934837092732,484,1995,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,184,retained,0.07508799374266718,0.03900853311661926,48.67526393192566,20.24931783302866,0.7208604302151076,558,1999,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,185,retained,0.09800918836140889,0.05152979066022544,48.17303357012145,19.452771743268055,0.6933466733366683,613,1999,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,186,retained,0.10993975903614457,0.05816733067729084,47.54563263031607,18.959483936005167,0.671335667833917,657,1999,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,187,retained,0.11211437170805116,0.059386209645277,47.52676335559745,18.89771585218374,0.6676691729323309,663,1995,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,188,retained,0.1186124580380455,0.06304520222045995,46.97224336658331,18.738793133498348,0.656140350877193,686,1995,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,189,retained,0.12564671101256467,0.06703470031545741,46.57187176388293,18.57090233465575,0.6388329979879276,718,1988,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,190,retained,0.15538132573057734,0.08423493044822257,45.504225005746044,17.93067067518581,0.5885311871227364,818,1988,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,191,retained,0.1786723163841808,0.09810003877471889,43.86677380444933,17.116297951903082,0.5754527162977867,844,1988,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,192,retained,0.18518518518518517,0.10204081632653061,42.5440947723653,16.793397850346217,0.5924812030075188,813,1995,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,193,retained,0.17664233576642335,0.09687750200160128,44.11278393173042,17.21862317200983,0.6265664160401002,745,1995,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,194,retained,0.17986676535899335,0.09882065880439203,44.21467749749547,17.115779735882047,0.6456140350877193,707,1995,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,195,retained,0.14181678804139516,0.07632013201320131,47.39461444707783,18.4046739519188,0.6882855706385118,620,1989,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,196,retained,0.1097608780870247,0.05806719203649938,48.25009530332449,19.195513597814685,0.7213032581453634,556,1995,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,197,retained,0.10397794407246948,0.054840049854590775,48.33769815112078,19.374986043772473,0.7273182957393484,544,1995,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,198,retained,0.09282030940103134,0.04866888519134775,48.4993832411894,19.811247276827388,0.7363408521303259,526,1995,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P021,199,retained,0.08823529411764706,0.046153846153846156,48.7339327132714,20.09340303879225,0.7350427350427351,527,1989,ok,0.8756844040677291,0.0,0.010050251256281407,0.005
standard,P040,0,retained,0.8712338593974175,0.7718462027327614,6.0,3.0810606462845755,0.1269734632180047,2599,2977,ok,0.9920311274886411,0.0,0.0,0.0
standard,P040,1,retained,0.8711000178284899,0.7716361339229312,6.0,3.074777324676174,0.13778220451527223,2597,3012,ok,0.9920311274886411,0.0,0.0,0.0
standard,P040,2,retained,0.8754232757084298,0.7784469096671949,6.0,2.9790459977796226,0.1346409574468085,2603,3008,ok,0.9920311274886411,0.0,0.0,0.0
standard,P040,3,retained,0.8733748886910062,0.7752134049952577,6.0,3.0392216909858325,0.1314475873544093,2610,3005,ok,0.9920311274886411,0.0,0.0,0.0
standard,P040,4,retained,0.8765563856278904,0.7802406586447118,5.830951894845301,2.938324299757077,0.13470471134704712,2608,3014,ok,0.9920311274886411,0.0,0.0,0.0
standard,P040,5,retained,0.8764444444444445,0.7800632911392406,6.0,2.9344604492464064,0.1330899435778294,2612,3013,ok,0.9920311274886411,0.0,0.0,0.0
standard,P040,6,retained,0.8774787535410765,0.7817034700315457,5.830951894845301,2.90879976178547,0.13658858462553614,2617,3031,ok,0.9920311274886411,0.0,0.0,0.0
standard,P040,7,retained,0.8789492367767128,0.7840405319822673,5.830951894845301,2.851990051273544,0.13505461767626614,2613,3021,ok,0.9920311274886411,0.0,0.0,0.0
standard,P040,8,retained,0.8798017348203222,0.7853982300884956,5.966190378969053,2.839819443922983,0.1337958374628345,2622,3027,ok,0.9920311274886411,0.0,0.0,0.0
standard,P040,9,retained,0.8797457178174113,0.7853089533417402,5.778722601239413,2.829196532260468,0.13778362380795792,2622,3041,ok,0.9920311274886411,0.0,0.0,0.0
standard,P040,10,retained,0.8814697049991168,0.7880606443461782,5.770017718971775,2.7735909070463416,0.13844130220322262,2620,3041,ok,0.9920311274886411,0.0,0.0,0.0
standard,P040,11,retained,0.8828606658446363,0.7902869757174393,5.830951894845301,2.744742849971127,0.13868852459016393,2627,3050,ok,0.9920311274886411,0.0,0.0,0.0
standard,P040,12,retained,0.8821359564377306,0.7891263356379635,5.830951894845301,2.7620905838666263,0.14075767472240366,2631,3062,ok,0.9920311274886411,0.0,0.0,0.0
standard,P040,13,retained,0.884184744576627,0.7924114142364378,5.830951894845301,2.724968064465028,0.14174252275682706,2640,3076,ok,0.9920311274886411,0.0,0.0,0.0
standard,P040,14,retained,0.8860493611062489,0.795411690760528,5.830951894845301,2.656794907841371,0.135443864229765,2649,3064,ok,0.9920311274886411,0.0,0.0,0.0
standard,P040,15,retained,0.8860936408106219,0.795483061480552,5.830951894845301,2.6632990326787236,0.13550488599348534,2654,3070,ok,0.9920311274886411,0.0,0.0,0.0
standard,P040,16,retained,0.8868746731741328,0.7967428750391481,5.830951894845301,2.6419902391233925,0.135521611959701,2660,3077,ok,0.9920311274886411,0.0,0.0,0.0
standard,P040,17,retained,0.8888502952414032,0.7999374804626446,5.385164807134504,2.576052595007314,0.13233863120337333,2675,3083,ok,0.9920311274886411,0.0,0.0,0.0
standard,P040,18,retained,0.8878504672897196,0.7983193277310925,5.830951894845301,2.637549480570614,0.13673008706868753,2677,3101,ok,0.9920311274886411,0.0,0.0,0.0
standard,P040,19,retained,0.8853195164075993,0.7942361326309265,5.830951894845301,2.6866089386078342,0.13706563706563707,2682,3108,ok,0.9920311274886411,0.0,0.0,0.0
standard,P040,20,retained,0.8835035485546131,0.7913178294573643,6.082762530298219,2.727672380020893,0.14482980089916506,2663,3114,ok,0.9920311274886411,0.0,0.0,0.0
standard,P040,21,retained,0.8803329864724245,0.7862453531598513,6.324555320336759,2.800685698369839,0.15014436958614052,2649,3117,ok,0.9920311274886411,0.0,0.0,0.0
standard,P040,22,retained,0.8752399232245681,0.7781569965870307,6.708203932499369,2.9078684764597296,0.16078305519897304,2615,3116,ok,0.9920311274886411,0.0,0.0,0.0
standard,P040,23,retained,0.8741952322951105,0.7765069551777435,7.01421356237309,2.9356500382490864,0.16682615629984052,2612,3135,ok,0.9920311274886411,0.0,0.0,0.0
standard,P040,24,retained,0.8711976360159916,0.7717893440098552,7.211102550927978,3.0329799955282546,0.1649122807017544,2618,3135,ok,0.9920311274886411,0.0,0.0,0.0
standard,P040,25,retained,0.8682197496522949,0.7671274961597542,7.615773105863909,3.0964984613741877,0.16698534098151688,2614,3138,ok,0.9920311274886411,0.0,0.0,0.0
