pc_unix,us_seq,frame_id,byte_offset
1788939804.364368,0,1,0
1788939804.446128,1,2,81920
1788939804.557012,2,3,163840
1788939804.657099,3,4,245760
1788939804.758761,4,5,327680
1788939804.860825,5,6,409600
1788939804.964090,6,7,491520
1788939805.059237,7,8,573440
1788939805.162099,8,9,655360
1788939805.259573,9,10,737280
1788939805.360362,10,11,819200
1788939805.458463,11,12,901120
1788939805.560875,12,13,983040
1788939805.660968,13,14,1064960
1788939805.757378,14,15,1146880
1788939805.860936,15,0,1228800
1788939805.958359,16,1,1310720
1788939806.061723,17,2,1392640
1788939806.158157,18,3,1474560
1788939806.259994,19,4,1556480
1788939806.343969,20,5,1638400
1788939806.458582,21,6,1720320
1788939806.559969,22,7,1802240
1788939806.659998,23,8,1884160
1788939806.757550,24,9,1966080
1788939806.859909,25,10,2048000
1788939806.962053,26,11,2129920
1788939807.046028,27,12,2211840
1788939807.159680,28,13,2293760
1788939807.261039,29,14,2375680
1788939807.361364,30,15,2457600
1788939807.458257,31,0,2539520
1788939807.560101,32,1,2621440
1788939807.658321,33,2,2703360
1788939807.754508,34,3,2785280
1788939807.859832,35,4,2867200
1788939807.965384,36,5,2949120
1788939808.060216,37,6,3031040
1788939808.162835,38,7,3112960
1788939808.259088,39,8,3194880
1788939808.359895,40,9,3276800
1788939808.455603,41,10,3358720
1788939808.557496,42,11,3440640
1788939808.643811,43,12,3522560
1788939808.757692,44,13,3604480
1788939808.859684,45,14,3686400
1788939808.963949,46,15,3768320
1788939809.060911,47,0,3850240
1788939809.160734,48,1,3932160
1788939809.253171,49,2,4014080
1788939809.357595,50,3,4096000
1788939809.459079,51,4,4177920
1788939809.561789,52,5,4259840
1788939809.658215,53,6,4341760
1788939809.757406,54,7,4423680
1788939809.784161,55,8,4505600
1788939809.950863,56,9,4587520
1788939810.057955,57,10,4669440
1788939810.156060,58,11,4751360
1788939810.260424,59,12,4833280
1788939810.366163,60,13,4915200
1788939810.457956,61,14,4997120
1788939810.558298,62,15,5079040
1788939810.652681,63,0,5160960
1788939810.759422,64,1,5242880
1788939810.843097,65,2,5324800
1788939810.959766,66,3,5406720
1788939811.059670,67,4,5488640
1788939811.163892,68,5,5570560
1788939811.257849,69,6,5652480
1788939811.352886,70,7,5734400
