pc_unix,us_seq,frame_id,byte_offset
1788937745.999656,71,2,5816320
1788937746.099668,72,3,5898240
1788937746.206511,73,4,5980160
1788937746.310213,74,5,6062080
1788937746.402009,75,6,6144000
1788937746.510728,76,7,6225920
1788937746.604751,77,8,6307840
1788937746.700871,78,9,6389760
1788937746.809306,79,10,6471680
1788937746.901029,80,11,6553600
1788937747.010139,81,12,6635520
1788937747.101304,82,13,6717440
1788937747.209484,83,14,6799360
1788937747.304613,84,15,6881280
1788937747.410623,85,0,6963200
1788937747.501901,86,1,7045120
1788937747.606163,87,2,7127040
1788937747.710882,88,3,7208960
1788937747.804989,89,4,7290880
1788937747.904400,90,5,7372800
1788937748.002586,91,6,7454720
1788937748.102840,92,7,7536640
1788937748.202995,93,8,7618560
1788937748.304214,94,9,7700480
1788937748.407547,95,10,7782400
1788937748.503045,96,11,7864320
1788937748.603081,97,12,7946240
1788937748.710112,98,13,8028160
1788937748.806431,99,14,8110080
1788937748.904286,100,15,8192000
1788937749.004520,101,0,8273920
1788937749.109414,102,1,8355840
1788937749.204525,103,2,8437760
1788937749.297618,104,3,8519680
1788937749.408246,105,4,8601600
1788937749.505007,106,5,8683520
1788937749.600392,107,6,8765440
1788937749.708956,108,7,8847360
1788937749.807542,109,8,8929280
1788937749.898043,110,9,9011200
1788937750.005879,111,10,9093120
1788937750.104515,112,11,9175040
1788937750.205930,113,12,9256960
1788937750.313199,114,13,9338880
1788937750.406025,115,14,9420800
1788937750.505954,116,15,9502720
1788937750.599778,117,0,9584640
1788937750.699864,118,1,9666560
1788937750.806323,119,2,9748480
1788937750.906791,120,3,9830400
1788937751.004375,121,4,9912320
1788937751.099873,122,5,9994240
1788937751.211551,123,6,10076160
1788937751.297915,124,7,10158080
1788937751.408714,125,8,10240000
1788937751.503259,126,9,10321920
1788937751.607738,127,10,10403840
1788937751.707808,128,11,10485760
1788937751.796773,129,12,10567680
1788937751.906358,130,13,10649600
1788937752.005250,131,14,10731520
1788937752.104423,132,15,10813440
1788937752.149663,133,0,10895360
1788937752.308563,134,1,10977280
1788937752.403964,135,2,11059200
1788937752.500384,136,3,11141120
1788937752.611330,137,4,11223040
1788937752.706762,138,5,11304960
1788937752.803469,139,6,11386880
1788937752.906658,140,7,11468800
1788937752.992373,141,8,11550720
1788937753.103908,142,9,11632640
1788937753.199832,143,10,11714560
1788937753.305887,144,11,11796480
1788937753.405556,145,12,11878400
1788937753.507159,146,13,11960320
1788937753.606098,147,14,12042240
1788937753.710550,148,15,12124160
1788937753.802264,149,0,12206080
1788937753.910748,150,1,12288000
1788937753.993390,151,2,12369920
1788937754.110955,152,3,12451840
1788937754.211258,153,4,12533760
1788937754.305306,154,5,12615680
1788937754.406723,155,6,12697600
1788937754.502092,156,7,12779520
1788937754.602506,157,8,12861440
1788937754.698111,158,9,12943360
1788937754.797960,159,10,13025280
1788937754.901740,160,11,13107200
1788937755.007031,161,12,13189120
1788937755.105806,162,13,13271040
1788937755.202070,163,14,13352960
1788937755.296111,164,15,13434880
1788937755.406899,165,0,13516800
1788937755.511837,166,1,13598720
1788937755.605279,167,2,13680640
1788937755.698737,168,3,13762560
1788937755.812000,169,4,13844480
1788937755.903531,170,5,13926400
1788937756.002952,171,6,14008320
1788937756.104609,172,7,14090240
1788937756.199358,173,8,14172160
1788937756.294774,174,9,14254080
1788937756.403864,175,10,14336000
1788937756.501124,176,11,14417920
1788937756.613368,177,12,14499840
1788937756.713761,178,13,14581760
1788937756.802790,179,14,14663680
1788937756.897777,180,15,14745600
1788937757.002884,181,0,14827520
1788937757.103992,182,1,14909440
1788937757.206113,183,2,14991360
1788937757.305223,184,3,15073280
1788937757.404228,185,4,15155200
1788937757.509111,186,5,15237120
1788937757.603586,187,6,15319040
1788937757.701486,188,7,15400960
1788937757.807651,189,8,15482880
1788937757.890368,190,9,15564800
1788937758.000287,191,10,15646720
1788937758.098261,192,11,15728640
1788937758.205870,193,12,15810560
1788937758.300985,194,13,15892480
1788937758.404180,195,14,15974400
1788937758.506823,196,15,16056320
1788937758.602949,197,0,16138240
1788937758.706565,198,1,16220160
1788937758.794125,199,2,16302080
1788937758.904894,200,3,16384000
1788937759.003561,201,4,16465920
1788937759.096416,202,5,16547840
1788937759.191468,203,6,16629760
1788937759.303008,204,7,16711680
1788937759.404006,205,8,16793600
1788937759.431335,206,9,16875520
1788937759.610621,207,10,16957440
1788937759.703349,208,11,17039360
1788937759.797196,209,12,17121280
1788937759.907427,210,13,17203200
1788937759.992958,211,14,17285120
1788937760.109935,212,15,17367040
1788937760.204609,213,0,17448960
1788937760.305311,214,1,17530880
1788937760.405982,215,2,17612800
1788937760.503250,216,3,17694720
1788937760.609523,217,4,17776640
1788937760.704215,218,5,17858560
1788937760.796620,219,6,17940480
1788937760.906950,220,7,18022400
1788937761.002263,221,8,18104320
1788937761.097341,222,9,18186240
1788937761.197146,223,10,18268160
1788937761.307595,224,11,18350080
1788937761.401845,225,12,18432000
1788937761.505568,226,13,18513920
1788937761.611394,227,14,18595840
1788937761.700573,228,15,18677760
1788937761.802120,229,0,18759680
1788937761.904973,230,1,18841600
1788937762.004573,231,2,18923520
1788937762.101994,232,3,19005440
1788937762.195492,233,4,19087360
1788937762.306118,234,5,19169280
1788937762.408247,235,6,19251200
1788937762.507470,236,7,19333120
1788937762.607958,237,8,19415040
1788937762.708014,238,9,19496960
1788937762.807244,239,10,19578880
1788937762.903595,240,11,19660800
1788937763.008511,241,12,19742720
1788937763.100100,242,13,19824640
1788937763.205539,243,14,19906560
1788937763.306943,244,15,19988480
1788937763.409339,245,0,20070400
1788937763.498451,246,1,20152320
1788937763.609063,247,2,20234240
1788937763.704186,248,3,20316160
1788937763.807679,249,4,20398080
1788937763.895618,250,5,20480000
1788937764.001716,251,6,20561920
1788937764.102641,252,7,20643840
1788937764.202603,253,8,20725760
1788937764.309758,254,9,20807680
1788937764.403643,255,10,20889600
1788937764.496374,256,11,20971520
1788937764.603056,257,12,21053440
1788937764.702973,258,13,21135360
1788937764.806154,259,14,21217280
1788937764.909934,260,15,21299200
1788937765.005995,261,0,21381120
1788937765.100605,262,1,21463040
1788937765.196230,263,2,21544960
1788937765.306926,264,3,21626880
1788937765.402767,265,4,21708800
1788937765.502308,266,5,21790720
1788937765.607694,267,6,21872640
1788937765.703270,268,7,21954560
1788937765.805484,269,8,22036480
1788937765.899297,270,9,22118400
1788937765.994659,271,10,22200320
1788937766.100585,272,11,22282240
1788937766.205521,273,12,22364160
1788937766.306293,274,13,22446080
1788937766.401133,275,14,22528000
1788937766.496946,276,15,22609920
1788937766.602358,277,0,22691840
1788937766.703055,278,1,22773760
1788937766.747328,279,2,22855680
1788937766.894080,280,3,22937600
1788937766.998402,281,4,23019520
1788937767.104520,282,5,23101440
1788937767.204374,283,6,23183360
1788937767.309991,284,7,23265280
1788937767.408046,285,8,23347200
1788937767.504128,286,9,23429120
1788937767.597998,287,10,23511040
1788937767.703881,288,11,23592960
1788937767.799682,289,12,23674880
1788937767.894724,290,13,23756800
1788937768.006433,291,14,23838720
1788937768.102000,292,15,23920640
1788937768.197857,293,0,24002560
1788937768.300113,294,1,24084480
1788937768.405338,295,2,24166400
1788937768.502040,296,3,24248320
1788937768.605306,297,4,24330240
1788937768.707834,298,5,24412160
1788937768.787983,299,6,24494080
1788937768.899716,300,7,24576000
1788937768.994286,301,8,24657920
1788937769.097964,302,9,24739840
1788937769.208203,303,10,24821760
1788937769.305530,304,11,24903680
1788937769.400354,305,12,24985600
1788937769.501909,306,13,25067520
1788937769.597968,307,14,25149440
1788937769.708897,308,15,25231360
1788937769.807167,309,0,25313280
1788937769.910431,310,1,25395200
1788937770.002241,311,2,25477120
1788937770.105765,312,3,25559040
1788937770.187266,313,4,25640960
1788937770.299045,314,5,25722880
1788937770.408469,315,6,25804800
1788937770.505468,316,7,25886720
1788937770.605867,317,8,25968640
1788937770.705992,318,9,26050560
1788937770.805325,319,10,26132480
1788937770.903960,320,11,26214400
1788937770.999692,321,12,26296320
1788937771.108229,322,13,26378240
1788937771.194605,323,14,26460160
1788937771.309365,324,15,26542080
1788937771.403552,325,0,26624000
1788937771.503229,326,1,26705920
1788937771.601943,327,2,26787840
1788937771.697070,328,3,26869760
1788937771.808452,329,4,26951680
1788937771.903971,330,5,27033600
1788937772.003657,331,6,27115520
1788937772.099250,332,7,27197440
1788937772.193995,333,8,27279360
1788937772.297541,334,9,27361280
1788937772.411007,335,10,27443200
1788937772.508934,336,11,27525120
1788937772.601536,337,12,27607040
1788937772.701506,338,13,27688960
1788937772.812514,339,14,27770880
1788937772.892034,340,15,27852800
1788937773.003301,341,0,27934720
1788937773.098584,342,1,28016640
1788937773.211292,343,2,28098560
1788937773.304239,344,3,28180480
1788937773.398764,345,4,28262400
1788937773.494123,346,5,28344320
1788937773.604895,347,6,28426240
1788937773.698876,348,7,28508160
1788937773.796172,349,8,28590080
1788937773.899985,350,9,28672000
1788937773.994275,351,10,28753920
1788937774.036383,352,11,28835840
1788937774.200181,353,12,28917760
1788937774.303397,354,13,28999680
1788937774.392022,355,14,29081600
1788937774.504233,356,15,29163520
1788937774.600596,357,0,29245440
1788937774.693314,358,1,29327360
1788937774.805466,359,2,29409280
1788937774.900194,360,3,29491200
1788937774.995927,361,4,29573120
1788937775.106780,362,5,29655040
1788937775.201406,363,6,29736960
1788937775.296689,364,7,29818880
1788937775.409371,365,8,29900800
1788937775.502562,366,9,29982720
1788937775.601520,367,10,30064640
1788937775.702435,368,11,30146560
1788937775.804003,369,12,30228480
1788937775.901215,370,13,30310400
1788937775.991980,371,14,30392320
1788937776.102454,372,15,30474240
1788937776.205936,373,0,30556160
1788937776.293386,374,1,30638080
1788937776.404716,375,2,30720000
1788937776.507376,376,3,30801920
1788937776.594185,377,4,30883840
1788937776.698136,378,5,30965760
1788937777.047428,379,6,31047680
1788937777.091103,380,7,31129600
1788937777.465053,381,8,31211520
1788937777.820837,382,9,31293440
1788937777.893738,383,10,31375360
1788937777.999879,384,11,31457280
1788937778.091757,385,12,31539200
1788937778.196837,386,13,31621120
1788937778.287138,387,14,31703040
1788937778.398476,388,15,31784960
1788937778.494067,389,0,31866880
1788937778.597508,390,1,31948800
1788937778.694405,391,2,32030720
1788937778.778934,392,3,32112640
1788937778.895204,393,4,32194560
1788937778.992882,394,5,32276480
1788937779.099359,395,6,32358400
1788937779.201314,396,7,32440320
1788937779.302366,397,8,32522240
1788937779.381312,398,9,32604160
1788937779.494522,399,10,32686080
1788937779.592274,400,11,32768000
1788937779.698497,401,12,32849920
1788937779.794402,402,13,32931840
1788937779.891035,403,14,33013760
1788937779.994107,404,15,33095680
1788937780.095510,405,0,33177600
1788937780.191156,406,1,33259520
1788937780.290558,407,2,33341440
1788937780.400125,408,3,33423360
1788937780.494715,409,4,33505280
1788937780.590043,410,5,33587200
1788937780.685625,411,6,33669120
1788937780.796751,412,7,33751040
1788937780.894099,413,8,33832960
1788937780.994779,414,9,33914880
1788937781.104553,415,10,33996800
1788937781.193282,416,11,34078720
1788937781.288537,417,12,34160640
1788937781.384182,418,13,34242560
1788937781.495420,419,14,34324480
1788937781.589794,420,15,34406400
1788937781.687409,421,0,34488320
1788937781.797178,422,1,34570240
1788937781.893810,423,2,34652160
1788937781.991473,424,3,34734080
1788937782.028522,425,4,34816000
1788937782.402235,426,5,34897920
1788937782.766722,427,6,34979840
1788937782.850819,428,7,35061760
1788937783.232217,429,8,35143680
1788937783.503648,430,9,35225600
1788937783.839927,431,10,35307520
1788937784.521853,432,11,35389440
1788937784.570050,433,12,35471360
1788937784.649704,434,13,35553280
1788937784.744758,435,14,35635200
1788937784.855914,436,15,35717120
1788937784.951807,437,0,35799040
1788937785.524589,438,1,35880960
1788937785.576403,439,2,35962880
1788937785.827374,440,3,36044800
1788937785.874710,441,4,36126720
1788937785.955539,442,5,36208640
1788937786.061820,443,6,36290560
1788937786.159843,444,7,36372480
1788937786.256171,445,8,36454400
1788937786.356446,446,9,36536320
1788937786.462519,447,10,36618240
1788937786.562758,448,11,36700160
1788937786.658273,449,12,36782080
1788937786.760784,450,13,36864000
1788937786.867309,451,14,36945920
1788937786.957244,452,15,37027840
1788937787.064265,453,0,37109760
1788937787.157584,454,1,37191680
1788937787.257732,455,2,37273600
1788937787.363700,456,3,37355520
1788937787.457757,457,4,37437440
1788937787.570493,458,5,37519360
1788937787.658297,459,6,37601280
1788937787.762967,460,7,37683200
1788937787.859143,461,8,37765120
1788937787.964528,462,9,37847040
1788937788.062784,463,10,37928960
1788937788.161976,464,11,38010880
1788937788.262820,465,12,38092800
1788937788.361526,466,13,38174720
1788937788.460848,467,14,38256640
1788937788.561007,468,15,38338560
1788937788.663908,469,0,38420480
1788937788.761659,470,1,38502400
1788937788.867629,471,2,38584320
1788937788.961862,472,3,38666240
1788937789.064131,473,4,38748160
1788937789.162163,474,5,38830080
1788937789.262280,475,6,38912000
1788937789.364397,476,7,38993920
1788937789.462677,477,8,39075840
1788937789.562666,478,9,39157760
1788937789.665958,479,10,39239680
1788937789.763250,480,11,39321600
1788937789.863509,481,12,39403520
1788937789.964345,482,13,39485440
1788937790.063449,483,14,39567360
1788937790.165574,484,15,39649280
1788937790.261840,485,0,39731200
1788937790.364005,486,1,39813120
1788937790.451743,487,2,39895040
1788937790.562187,488,3,39976960
1788937790.664375,489,4,40058880
1788937790.880138,490,5,40140800
1788937791.484968,491,6,40222720
1788937791.707253,492,7,40304640
1788937791.765804,493,8,40386560
1788937791.834348,494,9,40468480
1788937792.405410,495,10,40550400
1788937793.148341,496,11,40632320
1788937793.226917,497,12,40714240
1788937793.268023,498,13,40796160
1788937793.434049,499,14,40878080
1788937793.540521,500,15,40960000
1788937793.894964,501,0,41041920
1788937794.545429,502,1,41123840
1788937794.623948,503,2,41205760
1788937794.718221,504,3,41287680
1788937794.812489,505,4,41369600
1788937794.925726,506,5,41451520
1788937795.018340,507,6,41533440
1788937795.133928,508,7,41615360
1788937795.223750,509,8,41697280
1788937795.318889,510,9,41779200
1788937795.433193,511,10,41861120
1788937795.525850,512,11,41943040
1788937795.628200,513,12,42024960
1788937795.721292,514,13,42106880
1788937795.826657,515,14,42188800
1788937795.922268,516,15,42270720
1788937796.028791,517,0,42352640
1788937796.129204,518,1,42434560
1788937796.224718,519,2,42516480
1788937796.332566,520,3,42598400
1788937796.422495,521,4,42680320
1788937796.528457,522,5,42762240
1788937796.627783,523,6,42844160
1788937796.726467,524,7,42926080
1788937796.827440,525,8,43008000
1788937796.928351,526,9,43089920
1788937797.020440,527,10,43171840
1788937797.131772,528,11,43253760
1788937797.224908,529,12,43335680
1788937797.319904,530,13,43417600
1788937797.431186,531,14,43499520
1788937797.525840,532,15,43581440
1788937797.620974,533,0,43663360
1788937797.729876,534,1,43745280
1788937797.827640,535,2,43827200
1788937797.927195,536,3,43909120
1788937798.026457,537,4,43991040
1788937798.126273,538,5,44072960
1788937798.231239,539,6,44154880
1788937798.332125,540,7,44236800
1788937798.427605,541,8,44318720
1788937798.522956,542,9,44400640
1788937798.618978,543,10,44482560
1788937798.714358,544,11,44564480
1788937798.825698,545,12,44646400
1788937798.920628,546,13,44728320
1788937799.030299,547,14,44810240
1788937799.127513,548,15,44892160
1788937799.230966,549,0,44974080
1788937799.318505,550,1,45056000
1788937799.428719,551,2,45137920
1788937799.524896,552,3,45219840
1788937799.620275,553,4,45301760
1788937799.727023,554,5,45383680
1788937799.831767,555,6,45465600
1788937799.916693,556,7,45547520
1788937800.027694,557,8,45629440
1788937800.123032,558,9,45711360
1788937800.224224,559,10,45793280
1788937800.329467,560,11,45875200
1788937800.425526,561,12,45957120
1788937800.520388,562,13,46039040
1788937800.623470,563,14,46120960
1788937800.729021,564,15,46202880
1788937800.828686,565,0,46284800
1788937800.930605,566,1,46366720
1788937801.025909,567,2,46448640
1788937801.126747,568,3,46530560
1788937801.226652,569,4,46612480
1788937801.326859,570,5,46694400
1788937801.359074,571,6,46776320
1788937801.530118,572,7,46858240
1788937801.625305,573,8,46940160
1788937801.721707,574,9,47022080
1788937801.817520,575,10,47104000
1788937801.913670,576,11,47185920
1788937802.019493,577,12,47267840
1788937802.125652,578,13,47349760
1788937802.232063,579,14,47431680
1788937802.332463,580,15,47513600
1788937802.427101,581,0,47595520
1788937802.530280,582,1,47677440
1788937802.624984,583,2,47759360
1788937802.727071,584,3,47841280
1788937802.821638,585,4,47923200
1788937802.916835,586,5,48005120
1788937803.028053,587,6,48087040
1788937803.123442,588,7,48168960
1788937803.224576,589,8,48250880
1788937803.313923,590,9,48332800
1788937803.427499,591,10,48414720
1788937803.521433,592,11,48496640
1788937803.616115,593,12,48578560
1788937803.727219,594,13,48660480
1788937803.822761,595,14,48742400
1788937803.934250,596,15,48824320
1788937804.017654,597,0,48906240
1788937804.128692,598,1,48988160
1788937804.226496,599,2,49070080
1788937804.328321,600,3,49152000
1788937804.425952,601,4,49233920
1788937804.525542,602,5,49315840
1788937804.630197,603,6,49397760
1788937804.727720,604,7,49479680
1788937804.824122,605,8,49561600
1788937804.918599,606,9,49643520
1788937805.031521,607,10,49725440
1788937805.130086,608,11,49807360
1788937805.225072,609,12,49889280
1788937805.330775,610,13,49971200
1788937805.426284,611,14,50053120
1788937805.524607,612,15,50135040
1788937805.628199,613,0,50216960
1788937805.728976,614,1,50298880
1788937805.824942,615,2,50380800
1788937805.923770,616,3,50462720
1788937806.031262,617,4,50544640
1788937806.121574,618,5,50626560
1788937806.224539,619,6,50708480
1788937806.328836,620,7,50790400
1788937806.426528,621,8,50872320
1788937806.522713,622,9,50954240
1788937806.633236,623,10,51036160
1788937806.729380,624,11,51118080
1788937806.823538,625,12,51200000
1788937806.918159,626,13,51281920
1788937807.029160,627,14,51363840
1788937807.118765,628,15,51445760
1788937807.226540,629,0,51527680
1788937807.323093,630,1,51609600
1788937807.425724,631,2,51691520
1788937807.515114,632,3,51773440
1788937807.627946,633,4,51855360
1788937807.729308,634,5,51937280
1788937807.828422,635,6,52019200
1788937807.930299,636,7,52101120
1788937808.029642,637,8,52183040
1788937808.119069,638,9,52264960
1788937808.222308,639,10,52346880
1788937808.326575,640,11,52428800
1788937808.422214,641,12,52510720
1788937808.517329,642,13,52592640
1788937808.628467,643,14,52674560
1788937808.664530,644,15,52756480
1788937808.817755,645,0,52838400
1788937808.926086,646,1,52920320
1788937809.023675,647,2,53002240
1788937809.126768,648,3,53084160
1788937809.225585,649,4,53166080
1788937809.326383,650,5,53248000
1788937809.414932,651,6,53329920
1788937809.510481,652,7,53411840
1788937809.631382,653,8,53493760
1788937809.725309,654,9,53575680
1788937809.826790,655,10,53657600
1788937809.929120,656,11,53739520
1788937810.024852,657,12,53821440
1788937810.129284,658,13,53903360
1788937810.227154,659,14,53985280
1788937810.324945,660,15,54067200
1788937810.415924,661,0,54149120
1788937810.526587,662,1,54231040
1788937810.621853,663,2,54312960
1788937810.723959,664,3,54394880
1788937810.829689,665,4,54476800
1788937810.923485,666,5,54558720
1788937811.034645,667,6,54640640
1788937811.115422,668,7,54722560
1788937811.209402,669,8,54804480
1788937811.320919,670,9,54886400
1788937811.424795,671,10,54968320
1788937811.511310,672,11,55050240
1788937811.630240,673,12,55132160
1788937811.723687,674,13,55214080
1788937811.828746,675,14,55296000
1788937811.923616,676,15,55377920
1788937812.026329,677,0,55459840
1788937812.118683,678,1,55541760
1788937812.213680,679,2,55623680
1788937812.324915,680,3,55705600
1788937812.426516,681,4,55787520
1788937812.517740,682,5,55869440
1788937812.628056,683,6,55951360
1788937812.723632,684,7,56033280
1788937812.825345,685,8,56115200
1788937812.924244,686,9,56197120
1788937813.028081,687,10,56279040
1788937813.120550,688,11,56360960
1788937813.227857,689,12,56442880
1788937813.311793,690,13,56524800
1788937813.425112,691,14,56606720
1788937813.526499,692,15,56688640
1788937813.628006,693,0,56770560
1788937813.723265,694,1,56852480
1788937813.828449,695,2,56934400
1788937813.925235,696,3,57016320
1788937814.033321,697,4,57098240
1788937814.119949,698,5,57180160
1788937814.215415,699,6,57262080
1788937814.310963,700,7,57344000
1788937814.422146,701,8,57425920
1788937814.521290,702,9,57507840
1788937814.629406,703,10,57589760
1788937814.725745,704,11,57671680
1788937814.822619,705,12,57753600
1788937814.925188,706,13,57835520
1788937815.028692,707,14,57917440
1788937815.122420,708,15,57999360
1788937815.218142,709,0,58081280
1788937815.329348,710,1,58163200
1788937815.426190,711,2,58245120
1788937815.519544,712,3,58327040
1788937815.616248,713,4,58408960
1788937815.718446,714,5,58490880
1788937815.829219,715,6,58572800
1788937815.925305,716,7,58654720
1788937815.981868,717,8,58736640
1788937816.114886,718,9,58818560
1788937816.233081,719,10,58900480
1788937816.321780,720,11,58982400
1788937816.416793,721,12,59064320
1788937816.511961,722,13,59146240
1788937816.623811,723,14,59228160
1788937816.718964,724,15,59310080
1788937816.814118,725,0,59392000
1788937816.926122,726,1,59473920
1788937817.030497,727,2,59555840
1788937817.120209,728,3,59637760
1788937817.226159,729,4,59719680
1788937817.329199,730,5,59801600
1788937817.420748,731,6,59883520
1788937817.523339,732,7,59965440
1788937817.610765,733,8,60047360
1788937817.723324,734,9,60129280
1788937817.834670,735,10,60211200
1788937817.926355,736,11,60293120
1788937818.024414,737,12,60375040
1788937818.134541,738,13,60456960
1788937818.216776,739,14,60538880
1788937818.325317,740,15,60620800
1788937818.420535,741,0,60702720
1788937818.515598,742,1,60784640
1788937818.626874,743,2,60866560
1788937818.724596,744,3,60948480
1788937818.817556,745,4,61030400
1788937818.918228,746,5,61112320
1788937819.013140,747,6,61194240
1788937819.124609,748,7,61276160
1788937819.233350,749,8,61358080
1788937819.320148,750,9,61440000
1788937819.410319,751,10,61521920
1788937819.522410,752,11,61603840
1788937819.615461,753,12,61685760
1788937819.727398,754,13,61767680
1788937819.822037,755,14,61849600
1788937819.927616,756,15,61931520
1788937820.033721,757,0,62013440
1788937820.129585,758,1,62095360
1788937820.219069,759,2,62177280
1788937820.330509,760,3,62259200
1788937820.425131,761,4,62341120
1788937820.518846,762,5,62423040
1788937820.629647,763,6,62504960
1788937820.726187,764,7,62586880
1788937820.819612,765,8,62668800
1788937820.930358,766,9,62750720
1788937821.032534,767,10,62832640
1788937821.129292,768,11,62914560
1788937821.216271,769,12,62996480
1788937821.325170,770,13,63078400
1788937821.423597,771,14,63160320
1788937821.519105,772,15,63242240
1788937821.627060,773,0,63324160
1788937821.725915,774,1,63406080
1788937821.825149,775,2,63488000
1788937821.931930,776,3,63569920
1788937822.023305,777,4,63651840
1788937822.114994,778,5,63733760
1788937822.226419,779,6,63815680
1788937822.321610,780,7,63897600
1788937822.417661,781,8,63979520
1788937822.525874,782,9,64061440
1788937822.629040,783,10,64143360
1788937822.716192,784,11,64225280
1788937822.826862,785,12,64307200
1788937822.923758,786,13,64389120
1788937823.016983,787,14,64471040
1788937823.128539,788,15,64552960
1788937823.224193,789,0,64634880
1788937823.263144,790,1,64716800
1788937823.430540,791,2,64798720
1788937823.524100,792,3,64880640
1788937823.624456,793,4,64962560
1788937823.725949,794,5,65044480
1788937823.829881,795,6,65126400
1788937823.925887,796,7,65208320
1788937824.017771,797,8,65290240
1788937824.117809,798,9,65372160
1788937824.223933,799,10,65454080
1788937824.327168,800,11,65536000
1788937824.422416,801,12,65617920
1788937824.518479,802,13,65699840
1788937824.623156,803,14,65781760
1788937824.718572,804,15,65863680
1788937824.827931,805,0,65945600
1788937824.923188,806,1,66027520
1788937825.019319,807,2,66109440
1788937825.119423,808,3,66191360
1788937825.226553,809,4,66273280
1788937825.325836,810,5,66355200
1788937825.428206,811,6,66437120
1788937825.524086,812,7,66519040
1788937825.627519,813,8,66600960
1788937825.726050,814,9,66682880
1788937825.825640,815,10,66764800
1788937825.923233,816,11,66846720
1788937826.022587,817,12,66928640
1788937826.120147,818,13,67010560
1788937826.224550,819,14,67092480
1788937826.323657,820,15,67174400
1788937826.421129,821,0,67256320
1788937826.529640,822,1,67338240
1788937826.621143,823,2,67420160
1788937826.729052,824,3,67502080
1788937826.821519,825,4,67584000
1788937826.921778,826,5,67665920
1788937827.021853,827,6,67747840
1788937827.128963,828,7,67829760
1788937827.221507,829,8,67911680
1788937827.321529,830,9,67993600
1788937827.421627,831,10,68075520
1788937827.524078,832,11,68157440
1788937827.623796,833,12,68239360
1788937827.722197,834,13,68321280
1788937827.828142,835,14,68403200
1788937827.922318,836,15,68485120
1788937828.030373,837,0,68567040
1788937828.122945,838,1,68648960
1788937828.222847,839,2,68730880
1788937828.323231,840,3,68812800
1788937828.429946,841,4,68894720
1788937828.527004,842,5,68976640
1788937828.625537,843,6,69058560
1788937828.723496,844,7,69140480
1788937828.823576,845,8,69222400
1788937828.935309,846,9,69304320
1788937829.023430,847,10,69386240
1788937829.125105,848,11,69468160
1788937829.226669,849,12,69550080
1788937829.324301,850,13,69632000
1788937829.423963,851,14,69713920
1788937829.521322,852,15,69795840
1788937829.628425,853,0,69877760
1788937829.727520,854,1,69959680
1788937829.824537,855,2,70041600
1788937829.928077,856,3,70123520
1788937830.025009,857,4,70205440
1788937830.127614,858,5,70287360
1788937830.219255,859,6,70369280
1788937830.325063,860,7,70451200
1788937830.410319,861,8,70533120
1788937830.525456,862,9,70615040
1788937830.553963,863,10,70696960
1788937830.729110,864,11,70778880
1788937830.829537,865,12,70860800
1788937830.918552,866,13,70942720
1788937831.014275,867,14,71024640
1788937831.125747,868,15,71106560
1788937831.221219,869,0,71188480
1788937831.325892,870,1,71270400
1788937831.425764,871,2,71352320
1788937831.530598,872,3,71434240
