pc_unix,us_seq,frame_id,byte_offset
1788939933.653345,68,14,5570560
1788939933.747429,69,15,5652480
1788939933.844474,70,0,5734400
1788939933.879059,71,1,5816320
1788939934.037001,72,2,5898240
1788939934.144695,73,3,5980160
1788939934.244665,74,4,6062080
1788939934.337578,75,5,6144000
1788939934.448619,76,6,6225920
1788939934.544880,77,7,6307840
1788939934.635012,78,8,6389760
1788939934.736936,79,9,6471680
1788939934.838468,80,10,6553600
1788939934.938480,81,11,6635520
1788939935.050063,82,12,6717440
1788939935.134319,83,13,6799360
1788939935.246385,84,14,6881280
1788939935.337209,85,15,6963200
1788939935.441541,86,0,7045120
1788939935.546968,87,1,7127040
1788939935.644545,88,2,7208960
1788939935.742687,89,3,7290880
1788939935.844568,90,4,7372800
1788939935.936149,91,5,7454720
1788939936.053380,92,6,7536640
1788939936.153217,93,7,7618560
1788939936.251571,94,8,7700480
1788939936.347230,95,9,7782400
1788939936.446168,96,10,7864320
1788939936.538191,97,11,7946240
1788939936.646903,98,12,8028160
1788939936.749467,99,13,8110080
1788939936.846804,100,14,8192000
1788939936.941154,101,15,8273920
1788939937.043991,102,0,8355840
1788939937.150503,103,1,8437760
1788939937.252048,104,2,8519680
1788939937.345347,105,3,8601600
1788939937.449052,106,4,8683520
1788939937.543730,107,5,8765440
1788939937.634170,108,6,8847360
1788939937.735308,109,7,8929280
1788939937.845753,110,8,9011200
1788939937.950179,111,9,9093120
1788939938.044971,112,10,9175040
1788939938.157541,113,11,9256960
1788939938.245415,114,12,9338880
1788939938.350154,115,13,9420800
1788939938.452103,116,14,9502720
1788939938.547540,117,15,9584640
1788939938.650104,118,0,9666560
1788939938.747273,119,1,9748480
1788939938.849390,120,2,9830400
1788939938.946157,121,3,9912320
1788939939.051100,122,4,9994240
1788939939.142894,123,5,10076160
1788939939.250030,124,6,10158080
1788939939.345925,125,7,10240000
1788939939.451005,126,8,10321920
1788939939.543160,127,9,10403840
1788939939.652198,128,10,10485760
1788939939.737925,129,11,10567680
1788939939.848820,130,12,10649600
1788939939.950823,131,13,10731520
1788939940.051924,132,14,10813440
1788939940.134871,133,15,10895360
1788939940.245694,134,0,10977280
1788939940.337924,135,1,11059200
1788939940.443751,136,2,11141120
1788939940.538867,137,3,11223040
1788939940.651377,138,4,11304960
1788939940.736613,139,5,11386880
1788939940.852002,140,6,11468800
1788939940.952548,141,7,11550720
1788939941.052433,142,8,11632640
1788939941.137691,143,9,11714560
1788939941.179921,144,10,11796480
1788939941.350889,145,11,11878400
1788939941.451519,146,12,11960320
1788939941.540312,147,13,12042240
1788939941.633326,148,14,12124160
1788939941.748420,149,15,12206080
1788939941.843485,150,0,12288000
1788939941.951429,151,1,12369920
1788939942.050226,152,2,12451840
1788939942.137287,153,3,12533760
1788939942.244612,154,4,12615680
1788939942.349988,155,5,12697600
1788939942.445737,156,6,12779520
1788939942.542020,157,7,12861440
1788939942.636031,158,8,12943360
1788939942.742803,159,9,13025280
1788939942.849766,160,10,13107200
1788939942.946520,161,11,13189120
1788939943.050106,162,12,13271040
1788939943.143595,163,13,13352960
1788939943.244562,164,14,13434880
1788939943.344451,165,15,13516800
1788939943.448416,166,0,13598720
1788939943.545030,167,1,13680640
1788939943.644864,168,2,13762560
1788939943.750937,169,3,13844480
1788939943.843312,170,4,13926400
1788939943.946126,171,5,14008320
1788939944.046726,172,6,14090240
1788939944.137869,173,7,14172160
1788939944.234545,174,8,14254080
1788939944.345143,175,9,14336000
1788939944.451851,176,10,14417920
1788939944.547198,177,11,14499840
1788939944.648628,178,12,14581760
1788939944.737281,179,13,14663680
1788939944.847142,180,14,14745600
1788939944.936494,181,15,14827520
1788939945.036931,182,0,14909440
1788939945.148853,183,1,14991360
1788939945.240802,184,2,15073280
1788939945.348336,185,3,15155200
1788939945.450381,186,4,15237120
1788939945.549453,187,5,15319040
1788939945.636340,188,6,15400960
1788939945.737624,189,7,15482880
1788939945.844446,190,8,15564800
1788939945.942455,191,9,15646720
1788939946.050122,192,10,15728640
1788939946.138176,193,11,15810560
1788939946.254928,194,12,15892480
1788939946.343687,195,13,15974400
1788939946.456075,196,14,16056320
1788939946.547741,197,15,16138240
1788939946.634652,198,0,16220160
1788939946.744031,199,1,16302080
1788939946.836322,200,2,16384000
1788939946.936988,201,3,16465920
1788939947.045667,202,4,16547840
1788939947.143329,203,5,16629760
1788939947.234479,204,6,16711680
1788939947.350916,205,7,16793600
1788939947.445547,206,8,16875520
1788939947.537079,207,9,16957440
1788939947.650742,208,10,17039360
1788939947.736508,209,11,17121280
1788939947.849146,210,12,17203200
1788939947.943265,211,13,17285120
1788939948.049117,212,14,17367040
1788939948.156285,213,15,17448960
1788939948.243303,214,0,17530880
1788939948.347188,215,1,17612800
1788939948.450481,216,2,17694720
1788939948.486173,217,3,17776640
1788939948.648719,218,4,17858560
1788939948.749037,219,5,17940480
1788939948.844421,220,6,18022400
1788939948.943246,221,7,18104320
1788939949.050089,222,8,18186240
1788939949.135485,223,9,18268160
1788939949.240195,224,10,18350080
1788939949.347777,225,11,18432000
1788939949.443245,226,12,18513920
1788939949.545743,227,13,18595840
1788939949.645313,228,14,18677760
1788939949.735525,229,15,18759680
1788939949.843913,230,0,18841600
1788939949.945394,231,1,18923520
1788939950.053303,232,2,19005440
1788939950.136706,233,3,19087360
1788939950.234569,234,4,19169280
1788939950.335940,235,5,19251200
1788939950.435217,236,6,19333120
1788939950.536347,237,7,19415040
1788939950.649526,238,8,19496960
1788939950.745536,239,9,19578880
1788939950.848526,240,10,19660800
1788939950.934877,241,11,19742720
1788939951.044027,242,12,19824640
1788939951.136798,243,13,19906560
1788939951.243415,244,14,19988480
1788939951.336479,245,15,20070400
1788939951.445061,246,0,20152320
1788939951.535386,247,1,20234240
1788939951.635431,248,2,20316160
1788939951.746172,249,3,20398080
1788939951.849090,250,4,20480000
1788939951.945611,251,5,20561920
1788939952.056595,252,6,20643840
1788939952.134270,253,7,20725760
1788939952.242031,254,8,20807680
1788939952.336794,255,9,20889600
1788939952.448482,256,10,20971520
1788939952.543184,257,11,21053440
1788939952.633646,258,12,21135360
1788939952.744627,259,13,21217280
1788939952.834460,260,14,21299200
1788939952.947948,261,15,21381120
1788939953.052313,262,0,21463040
1788939953.148849,263,1,21544960
1788939953.242918,264,2,21626880
1788939953.346514,265,3,21708800
1788939953.449914,266,4,21790720
1788939953.542867,267,5,21872640
1788939953.643639,268,6,21954560
1788939953.755880,269,7,22036480
1788939953.842263,270,8,22118400
1788939953.943691,271,9,22200320
1788939954.048259,272,10,22282240
1788939954.142298,273,11,22364160
1788939954.245396,274,12,22446080
1788939954.336522,275,13,22528000
1788939954.433843,276,14,22609920
1788939954.540202,277,15,22691840
1788939954.637828,278,0,22773760
1788939954.739209,279,1,22855680
1788939954.849108,280,2,22937600
1788939954.937384,281,3,23019520
1788939955.045110,282,4,23101440
1788939955.142665,283,5,23183360
1788939955.241794,284,6,23265280
1788939955.347743,285,7,23347200
1788939955.442963,286,8,23429120
1788939955.548221,287,9,23511040
1788939955.634524,288,10,23592960
1788939955.745741,289,11,23674880
1788939955.781296,290,12,23756800
1788939955.942986,291,13,23838720
1788939956.041747,292,14,23920640
1788939956.148489,293,15,24002560
1788939956.235342,294,0,24084480
1788939956.350435,295,1,24166400
1788939956.447571,296,2,24248320
1788939956.536083,297,3,24330240
1788939956.645114,298,4,24412160
1788939956.748408,299,5,24494080
1788939956.847691,300,6,24576000
1788939956.950003,301,7,24657920
1788939957.051383,302,8,24739840
1788939957.145680,303,9,24821760
1788939957.249672,304,10,24903680
1788939957.347163,305,11,24985600
1788939957.434788,306,12,25067520
1788939957.551679,307,13,25149440
1788939957.638809,308,14,25231360
1788939957.747707,309,15,25313280
1788939957.849784,310,0,25395200
1788939957.949100,311,1,25477120
1788939958.038392,312,2,25559040
1788939958.143724,313,3,25640960
1788939958.242999,314,4,25722880
1788939958.342607,315,5,25804800
1788939958.443712,316,6,25886720
1788939958.547618,317,7,25968640
1788939958.652379,318,8,26050560
1788939958.743524,319,9,26132480
1788939958.842787,320,10,26214400
1788939958.949287,321,11,26296320
1788939959.048864,322,12,26378240
1788939959.136757,323,13,26460160
1788939959.238737,324,14,26542080
1788939959.344377,325,15,26624000
1788939959.442871,326,0,26705920
1788939959.536088,327,1,26787840
1788939959.630678,328,2,26869760
1788939959.750652,329,3,26951680
1788939959.832766,330,4,27033600
1788939959.934654,331,5,27115520
1788939960.035182,332,6,27197440
1788939960.140505,333,7,27279360
1788939960.243961,334,8,27361280
1788939960.344310,335,9,27443200
1788939960.444900,336,10,27525120
1788939960.537464,337,11,27607040
1788939960.635167,338,12,27688960
1788939960.741458,339,13,27770880
1788939960.841721,340,14,27852800
1788939960.942502,341,15,27934720
1788939961.032016,342,0,28016640
1788939961.140959,343,1,28098560
1788939961.240658,344,2,28180480
1788939961.344570,345,3,28262400
1788939961.446864,346,4,28344320
1788939961.534532,347,5,28426240
1788939961.634683,348,6,28508160
1788939961.740348,349,7,28590080
1788939961.831201,350,8,28672000
1788939961.935388,351,9,28753920
1788939962.047614,352,10,28835840
1788939962.136885,353,11,28917760
1788939962.251604,354,12,28999680
1788939962.342803,355,13,29081600
1788939962.435529,356,14,29163520
1788939962.556690,357,15,29245440
1788939962.646807,358,0,29327360
1788939962.740425,359,1,29409280
1788939962.834089,360,2,29491200
1788939962.945212,361,3,29573120
1788939963.038610,362,4,29655040
1788939963.081554,363,5,29736960
1788939963.240879,364,6,29818880
1788939963.340567,365,7,29900800
1788939963.438307,366,8,29982720
1788939963.541760,367,9,30064640
1788939963.643989,368,10,30146560
1788939963.747216,369,11,30228480
1788939963.846680,370,12,30310400
1788939963.948661,371,13,30392320
1788939964.043419,372,14,30474240
1788939964.133595,373,15,30556160
1788939964.242416,374,0,30638080
1788939964.347620,375,1,30720000
1788939964.444520,376,2,30801920
1788939964.535945,377,3,30883840
1788939964.640957,378,4,30965760
1788939964.731719,379,5,31047680
1788939964.834584,380,6,31129600
1788939964.943891,381,7,31211520
1788939965.044449,382,8,31293440
1788939965.147652,383,9,31375360
1788939965.239806,384,10,31457280
1788939965.347807,385,11,31539200
1788939965.431274,386,12,31621120
1788939965.536525,387,13,31703040
1788939965.654249,388,14,31784960
1788939965.741132,389,15,31866880
1788939965.836846,390,0,31948800
1788939965.941213,391,1,32030720
1788939966.035341,392,2,32112640
1788939966.145895,393,3,32194560
1788939966.244824,394,4,32276480
1788939966.341373,395,5,32358400
1788939966.433902,396,6,32440320
1788939966.534989,397,7,32522240
1788939966.644103,398,8,32604160
1788939966.744656,399,9,32686080
1788939966.846691,400,10,32768000
1788939966.946233,401,11,32849920
1788939967.049044,402,12,32931840
1788939967.141803,403,13,33013760
1788939967.244718,404,14,33095680
1788939967.339264,405,15,33177600
1788939967.446768,406,0,33259520
1788939967.531329,407,1,33341440
1788939967.644701,408,2,33423360
1788939967.749196,409,3,33505280
1788939967.834818,410,4,33587200
1788939967.938297,411,5,33669120
1788939968.039116,412,6,33751040
1788939968.138532,413,7,33832960
1788939968.239922,414,8,33914880
1788939968.340332,415,9,33996800
1788939968.438049,416,10,34078720
1788939968.538670,417,11,34160640
1788939968.651190,418,12,34242560
1788939968.746564,419,13,34324480
1788939968.842493,420,14,34406400
1788939968.942782,421,15,34488320
1788939969.044331,422,0,34570240
1788939969.135654,423,1,34652160
1788939969.243275,424,2,34734080
1788939969.342494,425,3,34816000
1788939969.433991,426,4,34897920
1788939969.548042,427,5,34979840
1788939969.639690,428,6,35061760
1788939969.734743,429,7,35143680
1788939969.850316,430,8,35225600
1788939969.942348,431,9,35307520
1788939970.033951,432,10,35389440
1788939970.134758,433,11,35471360
1788939970.242969,434,12,35553280
1788939970.341361,435,13,35635200
1788939970.372733,436,14,35717120
1788939970.545022,437,15,35799040
1788939970.643163,438,0,35880960
1788939970.747215,439,1,35962880
1788939970.835062,440,2,36044800
1788939970.948003,441,3,36126720
1788939971.043898,442,4,36208640
1788939971.144268,443,5,36290560
1788939971.229837,444,6,36372480
1788939971.342271,445,7,36454400
1788939971.443360,446,8,36536320
1788939971.535405,447,9,36618240
1788939971.643247,448,10,36700160
1788939971.735049,449,11,36782080
1788939971.837263,450,12,36864000
1788939971.945615,451,13,36945920
1788939972.033557,452,14,37027840
1788939972.142075,453,15,37109760
1788939972.246031,454,0,37191680
1788939972.348405,455,1,37273600
1788939972.433318,456,2,37355520
1788939972.534038,457,3,37437440
1788939972.645485,458,4,37519360
1788939972.735261,459,5,37601280
1788939972.841025,460,6,37683200
1788939972.939056,461,7,37765120
1788939973.038722,462,8,37847040
1788939973.137545,463,9,37928960
1788939973.243488,464,10,38010880
1788939973.344335,465,11,38092800
1788939973.438407,466,12,38174720
1788939973.539450,467,13,38256640
1788939973.644157,468,14,38338560
1788939973.751445,469,15,38420480
1788939973.841172,470,0,38502400
1788939973.946339,471,1,38584320
1788939974.051506,472,2,38666240
1788939974.142107,473,3,38748160
1788939974.234114,474,4,38830080
1788939974.334472,475,5,38912000
1788939974.435163,476,6,38993920
1788939974.535202,477,7,39075840
1788939974.642262,478,8,39157760
1788939974.732140,479,9,39239680
1788939974.845513,480,10,39321600
1788939974.933519,481,11,39403520
1788939975.042504,482,12,39485440
1788939975.135160,483,13,39567360
1788939975.244153,484,14,39649280
1788939975.345852,485,15,39731200
1788939975.439027,486,0,39813120
1788939975.543526,487,1,39895040
1788939975.646433,488,2,39976960
1788939975.735230,489,3,40058880
1788939975.844765,490,4,40140800
1788939975.939380,491,5,40222720
1788939976.041826,492,6,40304640
1788939976.150255,493,7,40386560
1788939976.229331,494,8,40468480
1788939976.335379,495,9,40550400
1788939976.443449,496,10,40632320
1788939976.555900,497,11,40714240
1788939976.641327,498,12,40796160
1788939976.734094,499,13,40878080
1788939976.844922,500,14,40960000
1788939976.930062,501,15,41041920
1788939977.047277,502,0,41123840
1788939977.134903,503,1,41205760
1788939977.232433,504,2,41287680
1788939977.340191,505,3,41369600
1788939977.434856,506,4,41451520
1788939977.535824,507,5,41533440
1788939977.630923,508,6,41615360
1788939977.678357,509,7,41697280
1788939977.851780,510,8,41779200
1788939977.950714,511,9,41861120
1788939978.040636,512,10,41943040
1788939978.147891,513,11,42024960
1788939978.246798,514,12,42106880
1788939978.344522,515,13,42188800
1788939978.449687,516,14,42270720
1788939978.539731,517,15,42352640
1788939978.650456,518,0,42434560
1788939978.742519,519,1,42516480
1788939978.843595,520,2,42598400
1788939978.945959,521,3,42680320
1788939979.040054,522,4,42762240
1788939979.134509,523,5,42844160
1788939979.234950,524,6,42926080
1788939979.353734,525,7,43008000
1788939979.439699,526,8,43089920
1788939979.535244,527,9,43171840
1788939979.641674,528,10,43253760
1788939979.737296,529,11,43335680
1788939979.843985,530,12,43417600
1788939979.943573,531,13,43499520
1788939980.046773,532,14,43581440
1788939980.141401,533,15,43663360
1788939980.232574,534,0,43745280
1788939980.341838,535,1,43827200
1788939980.434768,536,2,43909120
1788939980.545659,537,3,43991040
1788939980.641242,538,4,44072960
1788939980.743039,539,5,44154880
1788939980.832951,540,6,44236800
1788939980.940662,541,7,44318720
1788939981.034240,542,8,44400640
1788939981.135263,543,9,44482560
1788939981.231558,544,10,44564480
1788939981.344451,545,11,44646400
1788939981.442387,546,12,44728320
1788939981.543385,547,13,44810240
1788939981.636584,548,14,44892160
1788939981.735673,549,15,44974080
1788939981.842924,550,0,45056000
1788939981.932928,551,1,45137920
1788939982.035642,552,2,45219840
1788939982.141845,553,3,45301760
1788939982.239146,554,4,45383680
1788939982.339275,555,5,45465600
1788939982.443617,556,6,45547520
1788939982.545013,557,7,45629440
1788939982.642049,558,8,45711360
1788939982.736262,559,9,45793280
1788939982.849091,560,10,45875200
1788939982.943825,561,11,45957120
1788939983.042707,562,12,46039040
1788939983.138773,563,13,46120960
1788939983.242708,564,14,46202880
1788939983.339608,565,15,46284800
1788939983.443780,566,0,46366720
1788939983.547703,567,1,46448640
1788939983.641071,568,2,46530560
1788939983.736455,569,3,46612480
1788939983.845845,570,4,46694400
1788939983.949142,571,5,46776320
1788939984.049939,572,6,46858240
1788939984.134279,573,7,46940160
1788939984.244507,574,8,47022080
1788939984.340204,575,9,47104000
1788939984.432965,576,10,47185920
1788939984.541268,577,11,47267840
1788939984.639516,578,12,47349760
1788939984.737602,579,13,47431680
1788939984.830565,580,14,47513600
1788939984.945271,581,15,47595520
1788939984.968118,582,0,47677440
1788939985.133315,583,1,47759360
1788939985.237960,584,2,47841280
1788939985.334913,585,3,47923200
1788939985.443719,586,4,48005120
1788939985.534664,587,5,48087040
1788939985.640746,588,6,48168960
1788939985.732641,589,7,48250880
1788939985.834691,590,8,48332800
1788939985.946795,591,9,48414720
1788939986.044363,592,10,48496640
1788939986.135202,593,11,48578560
1788939986.236438,594,12,48660480
1788939986.343321,595,13,48742400
1788939986.445364,596,14,48824320
1788939986.543072,597,15,48906240
1788939986.642278,598,0,48988160
1788939986.735515,599,1,49070080
1788939986.850851,600,2,49152000
1788939986.933589,601,3,49233920
1788939987.037047,602,4,49315840
1788939987.137572,603,5,49397760
1788939987.247526,604,6,49479680
1788939987.339112,605,7,49561600
1788939987.433442,606,8,49643520
1788939987.533956,607,9,49725440
1788939987.633471,608,10,49807360
1788939987.744816,609,11,49889280
1788939987.843598,610,12,49971200
1788939987.946168,611,13,50053120
1788939988.043893,612,14,50135040
1788939988.147671,613,15,50216960
1788939988.240153,614,0,50298880
1788939988.340913,615,1,50380800
1788939988.445038,616,2,50462720
1788939988.538646,617,3,50544640
1788939988.646017,618,4,50626560
1788939988.740116,619,5,50708480
1788939988.842331,620,6,50790400
1788939988.947567,621,7,50872320
1788939989.046945,622,8,50954240
1788939989.135225,623,9,51036160
1788939989.227906,624,10,51118080
1788939989.333179,625,11,51200000
1788939989.433641,626,12,51281920
1788939989.536019,627,13,51363840
1788939989.639950,628,14,51445760
1788939989.735351,629,15,51527680
1788939989.841633,630,0,51609600
1788939989.942328,631,1,51691520
1788939990.043297,632,2,51773440
1788939990.134900,633,3,51855360
1788939990.239276,634,4,51937280
1788939990.340677,635,5,52019200
1788939990.432974,636,6,52101120
1788939990.533113,637,7,52183040
1788939990.630484,638,8,52264960
1788939990.734334,639,9,52346880
1788939990.844285,640,10,52428800
1788939990.935384,641,11,52510720
1788939991.034648,642,12,52592640
1788939991.132961,643,13,52674560
1788939991.243360,644,14,52756480
1788939991.343386,645,15,52838400
1788939991.446058,646,0,52920320
1788939991.535291,647,1,53002240
1788939991.631909,648,2,53084160
1788939991.748703,649,3,53166080
1788939991.836181,650,4,53248000
1788939991.939271,651,5,53329920
1788939992.038046,652,6,53411840
1788939992.143892,653,7,53493760
1788939992.231332,654,8,53575680
1788939992.278151,655,9,53657600
1788939992.433811,656,10,53739520
1788939992.535048,657,11,53821440
1788939992.641174,658,12,53903360
1788939992.745763,659,13,53985280
1788939992.830456,660,14,54067200
1788939992.945889,661,15,54149120
1788939993.038960,662,0,54231040
1788939993.139234,663,1,54312960
1788939993.244889,664,2,54394880
1788939993.338274,665,3,54476800
1788939993.442832,666,4,54558720
1788939993.541986,667,5,54640640
1788939993.639173,668,6,54722560
1788939993.745609,669,7,54804480
1788939993.838022,670,8,54886400
1788939993.936478,671,9,54968320
1788939994.047056,672,10,55050240
1788939994.135899,673,11,55132160
1788939994.244749,674,12,55214080
1788939994.336085,675,13,55296000
1788939994.441970,676,14,55377920
1788939994.537663,677,15,55459840
1788939994.646345,678,0,55541760
1788939994.748769,679,1,55623680
1788939994.833452,680,2,55705600
1788939994.938577,681,3,55787520
1788939995.038215,682,4,55869440
1788939995.141586,683,5,55951360
1788939995.248513,684,6,56033280
1788939995.342498,685,7,56115200
1788939995.434740,686,8,56197120
1788939995.539409,687,9,56279040
1788939995.643138,688,10,56360960
1788939995.747942,689,11,56442880
1788939995.841784,690,12,56524800
1788939995.943142,691,13,56606720
1788939996.035431,692,14,56688640
1788939996.143366,693,15,56770560
1788939996.238335,694,0,56852480
1788939996.335334,695,1,56934400
1788939996.443455,696,2,57016320
1788939996.547907,697,3,57098240
1788939996.635965,698,4,57180160
1788939996.736282,699,5,57262080
1788939996.840281,700,6,57344000
1788939996.946485,701,7,57425920
1788939997.037001,702,8,57507840
1788939997.140959,703,9,57589760
1788939997.247180,704,10,57671680
1788939997.347949,705,11,57753600
1788939997.441274,706,12,57835520
1788939997.537288,707,13,57917440
1788939997.637478,708,14,57999360
1788939997.737467,709,15,58081280
1788939997.844026,710,0,58163200
1788939997.943122,711,1,58245120
1788939998.041130,712,2,58327040
1788939998.138167,713,3,58408960
1788939998.241198,714,4,58490880
1788939998.337498,715,5,58572800
1788939998.442441,716,6,58654720
1788939998.543471,717,7,58736640
1788939998.637662,718,8,58818560
1788939998.738991,719,9,58900480
1788939998.845526,720,10,58982400
1788939998.938268,721,11,59064320
1788939999.037793,722,12,59146240
1788939999.139627,723,13,59228160
1788939999.243833,724,14,59310080
1788939999.345206,725,15,59392000
1788939999.440536,726,0,59473920
1788939999.540503,727,1,59555840
1788939999.569526,728,2,59637760
1788939999.735124,729,3,59719680
1788939999.851264,730,4,59801600
1788939999.931540,731,5,59883520
1788940000.025945,732,6,59965440
1788940000.140706,733,7,60047360
1788940000.240836,734,8,60129280
1788940000.340794,735,9,60211200
1788940000.441128,736,10,60293120
1788940000.541059,737,11,60375040
1788940000.639824,738,12,60456960
1788940000.742485,739,13,60538880
1788940000.841538,740,14,60620800
1788940000.934237,741,15,60702720
1788940001.039610,742,0,60784640
1788940001.142525,743,1,60866560
1788940001.242672,744,2,60948480
1788940001.336416,745,3,61030400
1788940001.439089,746,4,61112320
1788940001.536688,747,5,61194240
1788940001.648016,748,6,61276160
1788940001.737500,749,7,61358080
1788940001.832307,750,8,61440000
1788940001.947491,751,9,61521920
1788940002.043448,752,10,61603840
1788940002.129340,753,11,61685760
1788940002.241811,754,12,61767680
1788940002.333712,755,13,61849600
1788940002.431988,756,14,61931520
1788940002.542325,757,15,62013440
1788940002.632994,758,0,62095360
1788940002.744083,759,1,62177280
1788940002.837114,760,2,62259200
1788940002.936276,761,3,62341120
1788940003.040596,762,4,62423040
1788940003.138386,763,5,62504960
1788940003.242370,764,6,62586880
1788940003.342528,765,7,62668800
1788940003.445760,766,8,62750720
1788940003.543432,767,9,62832640
1788940003.637369,768,10,62914560
1788940003.742907,769,11,62996480
1788940003.837660,770,12,63078400
1788940003.940577,771,13,63160320
1788940004.043627,772,14,63242240
1788940004.135177,773,15,63324160
1788940004.241986,774,0,63406080
1788940004.327005,775,1,63488000
1788940004.437831,776,2,63569920
1788940004.534055,777,3,63651840
1788940004.637738,778,4,63733760
1788940004.734757,779,5,63815680
1788940004.832430,780,6,63897600
1788940004.932801,781,7,63979520
1788940005.027633,782,8,64061440
1788940005.133998,783,9,64143360
1788940005.237184,784,10,64225280
1788940005.346948,785,11,64307200
1788940005.442228,786,12,64389120
1788940005.539074,787,13,64471040
1788940005.638103,788,14,64552960
1788940005.728003,789,15,64634880
1788940005.838612,790,0,64716800
1788940005.938059,791,1,64798720
1788940006.042773,792,2,64880640
1788940006.132544,793,3,64962560
1788940006.232944,794,4,65044480
1788940006.337172,795,5,65126400
1788940006.429276,796,6,65208320
1788940006.539088,797,7,65290240
1788940006.636797,798,8,65372160
1788940006.735710,799,9,65454080
1788940006.835114,800,10,65536000
1788940006.875240,801,11,65617920
1788940007.043258,802,12,65699840
1788940007.129679,803,13,65781760
1788940007.233471,804,14,65863680
1788940007.340957,805,15,65945600
1788940007.443197,806,0,66027520
1788940007.533641,807,1,66109440
1788940007.639046,808,2,66191360
1788940007.734054,809,3,66273280
1788940007.837236,810,4,66355200
1788940007.937630,811,5,66437120
1788940008.039275,812,6,66519040
1788940008.140098,813,7,66600960
1788940008.249702,814,8,66682880
1788940008.337541,815,9,66764800
1788940008.441319,816,10,66846720
1788940008.544121,817,11,66928640
1788940008.637617,818,12,67010560
1788940008.737817,819,13,67092480
1788940008.844272,820,14,67174400
1788940008.935759,821,15,67256320
1788940009.047637,822,0,67338240
1788940009.133490,823,1,67420160
1788940009.239691,824,2,67502080
1788940009.334267,825,3,67584000
1788940009.437409,826,4,67665920
1788940009.536885,827,5,67747840
1788940009.640106,828,6,67829760
1788940009.732179,829,7,67911680
1788940009.833190,830,8,67993600
1788940009.937729,831,9,68075520
1788940010.042196,832,10,68157440
1788940010.139146,833,11,68239360
1788940010.230772,834,12,68321280
1788940010.339319,835,13,68403200
1788940010.433544,836,14,68485120
1788940010.533745,837,15,68567040
1788940010.644739,838,0,68648960
1788940010.730276,839,1,68730880
1788940010.842922,840,2,68812800
1788940010.931117,841,3,68894720
1788940011.033748,842,4,68976640
1788940011.136101,843,5,69058560
1788940011.239000,844,6,69140480
1788940011.335514,845,7,69222400
1788940011.444146,846,8,69304320
1788940011.536218,847,9,69386240
1788940011.639661,848,10,69468160
1788940011.733453,849,11,69550080
1788940011.843992,850,12,69632000
1788940011.943909,851,13,69713920
1788940012.045747,852,14,69795840
1788940012.136534,853,15,69877760
1788940012.233425,854,0,69959680
1788940012.337704,855,1,70041600
1788940012.444050,856,2,70123520
1788940012.543137,857,3,70205440
1788940012.636509,858,4,70287360
1788940012.732068,859,5,70369280
1788940012.845664,860,6,70451200
1788940012.938963,861,7,70533120
1788940013.038497,862,8,70615040
1788940013.145073,863,9,70696960
1788940013.236113,864,10,70778880
1788940013.337131,865,11,70860800
1788940013.436911,866,12,70942720
1788940013.540292,867,13,71024640
1788940013.642700,868,14,71106560
1788940013.736995,869,15,71188480
1788940013.837300,870,0,71270400
1788940013.936322,871,1,71352320
1788940014.038710,872,2,71434240
