pc_unix,us_seq,frame_id,byte_offset
1788940176.825525,0,14,0
1788940176.927125,1,15,81920
1788940177.006523,2,0,163840
1788940177.118906,3,1,245760
1788940177.224436,4,2,327680
1788940177.319800,5,3,409600
1788940177.415045,6,4,491520
1788940177.525579,7,5,573440
1788940177.629345,8,6,655360
1788940177.728412,9,7,737280
1788940177.825324,10,8,819200
1788940177.923008,11,9,901120
1788940178.025558,12,10,983040
1788940178.125400,13,11,1064960
1788940178.221761,14,12,1146880
1788940178.326939,15,13,1228800
1788940178.419303,16,14,1310720
1788940178.507726,17,15,1392640
1788940178.624438,18,0,1474560
1788940178.734284,19,1,1556480
1788940178.821962,20,2,1638400
1788940178.919952,21,3,1720320
1788940179.021503,22,4,1802240
1788940179.122797,23,5,1884160
1788940179.228012,24,6,1966080
1788940179.324442,25,7,2048000
1788940179.424253,26,8,2129920
1788940179.508221,27,9,2211840
1788940179.623880,28,10,2293760
1788940179.719790,29,11,2375680
1788940179.808442,30,12,2457600
1788940179.921793,31,13,2539520
1788940180.017071,32,14,2621440
1788940180.107888,33,15,2703360
1788940180.223261,34,0,2785280
1788940180.319602,35,1,2867200
1788940180.423386,36,2,2949120
1788940180.519991,37,3,3031040
1788940180.622710,38,4,3112960
1788940180.717991,39,5,3194880
1788940180.808251,40,6,3276800
1788940180.921760,41,7,3358720
1788940181.026331,42,8,3440640
1788940181.126137,43,9,3522560
1788940181.221725,44,10,3604480
1788940181.322308,45,11,3686400
1788940181.422828,46,12,3768320
1788940181.524714,47,13,3850240
1788940181.628197,48,14,3932160
1788940181.717371,49,15,4014080
1788940181.822292,50,0,4096000
1788940181.925498,51,1,4177920
1788940182.024858,52,2,4259840
1788940182.056791,53,3,4341760
1788940182.219601,54,4,4423680
1788940182.323704,55,5,4505600
1788940182.422279,56,6,4587520
1788940182.525888,57,7,4669440
1788940182.618952,58,8,4751360
1788940182.720869,59,9,4833280
1788940182.826128,60,10,4915200
1788940182.915303,61,11,4997120
1788940183.022201,62,12,5079040
1788940183.106979,63,13,5160960
1788940183.218151,64,14,5242880
1788940183.323838,65,15,5324800
1788940183.413533,66,0,5406720
1788940183.520333,67,1,5488640
1788940183.623231,68,2,5570560
1788940183.727226,69,3,5652480
1788940183.824467,70,4,5734400
1788940183.926440,71,5,5816320
1788940184.010531,72,6,5898240
1788940184.124422,73,7,5980160
1788940184.227654,74,8,6062080
1788940184.322977,75,9,6144000
1788940184.419793,76,10,6225920
1788940184.520611,77,11,6307840
1788940184.630532,78,12,6389760
1788940184.713931,79,13,6471680
1788940184.822528,80,14,6553600
1788940184.908134,81,15,6635520
1788940185.018265,82,0,6717440
1788940185.122916,83,1,6799360
1788940185.224996,84,2,6881280
1788940185.311199,85,3,6963200
1788940185.410800,86,4,7045120
1788940185.522445,87,5,7127040
1788940185.624807,88,6,7208960
1788940185.723228,89,7,7290880
1788940185.822312,90,8,7372800
1788940185.924249,91,9,7454720
1788940186.023161,92,10,7536640
1788940186.107934,93,11,7618560
1788940186.221641,94,12,7700480
1788940186.327180,95,13,7782400
1788940186.415370,96,14,7864320
1788940186.516101,97,15,7946240
1788940186.623267,98,0,8028160
1788940186.707942,99,1,8110080
1788940186.824682,100,2,8192000
1788940186.925205,101,3,8273920
1788940187.019695,102,4,8355840
1788940187.106802,103,5,8437760
1788940187.218277,104,6,8519680
1788940187.319792,105,7,8601600
1788940187.423673,106,8,8683520
1788940187.523847,107,9,8765440
1788940187.609256,108,10,8847360
1788940187.705680,109,11,8929280
1788940187.822088,110,12,9011200
1788940187.918894,111,13,9093120
1788940188.008013,112,14,9175040
1788940188.123187,113,15,9256960
1788940188.212462,114,0,9338880
1788940188.323154,115,1,9420800
1788940188.426679,116,2,9502720
1788940188.518770,117,3,9584640
1788940188.622341,118,4,9666560
1788940188.724187,119,5,9748480
1788940188.823473,120,6,9830400
1788940188.920661,121,7,9912320
1788940189.022958,122,8,9994240
1788940189.126990,123,9,10076160
1788940189.222231,124,10,10158080
1788940189.318567,125,11,10240000
1788940189.352895,126,12,10321920
1788940189.510235,127,13,10403840
1788940189.606176,128,14,10485760
1788940189.724123,129,15,10567680
1788940189.823478,130,0,10649600
1788940189.918552,131,1,10731520
1788940190.020761,132,2,10813440
1788940190.115767,133,3,10895360
1788940190.222006,134,4,10977280
1788940190.313751,135,5,11059200
1788940190.420323,136,6,11141120
1788940190.520201,137,7,11223040
1788940190.619030,138,8,11304960
1788940190.720820,139,9,11386880
1788940190.817479,140,10,11468800
1788940190.922848,141,11,11550720
1788940191.020428,142,12,11632640
1788940191.123889,143,13,11714560
1788940191.224864,144,14,11796480
1788940191.322373,145,15,11878400
1788940191.422111,146,0,11960320
1788940191.524577,147,1,12042240
1788940191.619134,148,2,12124160
1788940191.723453,149,3,12206080
1788940191.826721,150,4,12288000
1788940191.925629,151,5,12369920
1788940192.018230,152,6,12451840
1788940192.122035,153,7,12533760
1788940192.217130,154,8,12615680
1788940192.319278,155,9,12697600
1788940192.424710,156,10,12779520
1788940192.520279,157,11,12861440
1788940192.622340,158,12,12943360
1788940192.708770,159,13,13025280
1788940192.824344,160,14,13107200
1788940192.919410,161,15,13189120
1788940193.017929,162,0,13271040
1788940193.122821,163,1,13352960
1788940193.211590,164,2,13434880
1788940193.310208,165,3,13516800
1788940193.411373,166,4,13598720
1788940193.511137,167,5,13680640
1788940193.625648,168,6,13762560
1788940193.717999,169,7,13844480
1788940193.811371,170,8,13926400
1788940193.923958,171,9,14008320
1788940194.024392,172,10,14090240
1788940194.117892,173,11,14172160
1788940194.212436,174,12,14254080
1788940194.327209,175,13,14336000
1788940194.418141,176,14,14417920
1788940194.506350,177,15,14499840
1788940194.620779,178,0,14581760
1788940194.725993,179,1,14663680
1788940194.808926,180,2,14745600
1788940194.921427,181,3,14827520
1788940195.023582,182,4,14909440
1788940195.116805,183,5,14991360
1788940195.223243,184,6,15073280
1788940195.323649,185,7,15155200
1788940195.425692,186,8,15237120
1788940195.520997,187,9,15319040
1788940195.621726,188,10,15400960
1788940195.708076,189,11,15482880
1788940195.819838,190,12,15564800
1788940195.919117,191,13,15646720
1788940196.026553,192,14,15728640
1788940196.104962,193,15,15810560
1788940196.221233,194,0,15892480
1788940196.307367,195,1,15974400
1788940196.422388,196,2,16056320
1788940196.528011,197,3,16138240
1788940196.623138,198,4,16220160
1788940196.655439,199,5,16302080
1788940196.821085,200,6,16384000
1788940196.917654,201,7,16465920
1788940197.028810,202,8,16547840
1788940197.122932,203,9,16629760
1788940197.223404,204,10,16711680
1788940197.317103,205,11,16793600
1788940197.421519,206,12,16875520
1788940197.519116,207,13,16957440
1788940197.630449,208,14,17039360
1788940197.726837,209,15,17121280
1788940197.808119,210,0,17203200
1788940197.906138,211,1,17285120
1788940198.015687,212,2,17367040
1788940198.122162,213,3,17448960
1788940198.225723,214,4,17530880
1788940198.327436,215,5,17612800
