pc_unix,us_seq,frame_id,byte_offset
1788945675.095813,195,10,15974400
1788945675.186334,196,11,16056320
1788945675.215910,197,12,16138240
1788945675.391854,198,13,16220160
1788945675.490791,199,14,16302080
1788945675.582304,200,15,16384000
1788945675.691770,201,0,16465920
1788945675.787406,202,1,16547840
1788945675.895330,203,2,16629760
1788945675.994196,204,3,16711680
1788945676.092855,205,4,16793600
1788945676.184401,206,5,16875520
1788945676.293911,207,6,16957440
1788945676.391533,208,7,17039360
1788945676.494856,209,8,17121280
1788945676.598327,210,9,17203200
1788945676.697352,211,10,17285120
1788945676.789788,212,11,17367040
1788945676.891939,213,12,17448960
1788945676.979827,214,13,17530880
1788945677.091243,215,14,17612800
1788945677.186912,216,15,17694720
1788945677.299833,217,0,17776640
1788945677.397576,218,1,17858560
1788945677.491496,219,2,17940480
1788945677.601005,220,3,18022400
1788945677.680804,221,4,18104320
1788945677.795928,222,5,18186240
1788945677.887677,223,6,18268160
1788945677.994332,224,7,18350080
1788945678.088173,225,8,18432000
1788945678.188549,226,9,18513920
1788945678.284193,227,10,18595840
1788945678.397628,228,11,18677760
1788945678.496812,229,12,18759680
1788945678.586762,230,13,18841600
1788945678.692546,231,14,18923520
1788945678.798909,232,15,19005440
1788945678.888432,233,0,19087360
1788945678.980274,234,1,19169280
1788945679.091913,235,2,19251200
1788945679.188522,236,3,19333120
1788945679.283806,237,4,19415040
1788945679.379754,238,5,19496960
1788945679.491224,239,6,19578880
1788945679.595387,240,7,19660800
1788945679.687102,241,8,19742720
1788945679.792918,242,9,19824640
1788945679.894993,243,10,19906560
1788945679.989956,244,11,19988480
1788945680.089114,245,12,20070400
1788945680.191436,246,13,20152320
1788945680.290653,247,14,20234240
1788945680.397046,248,15,20316160
1788945680.492981,249,0,20398080
1788945680.588824,250,1,20480000
1788945680.699233,251,2,20561920
1788945680.793183,252,3,20643840
1788945680.892283,253,4,20725760
1788945680.994950,254,5,20807680
1788945681.093295,255,6,20889600
1788945681.194009,256,7,20971520
1788945681.287293,257,8,21053440
1788945681.396957,258,9,21135360
1788945681.487877,259,10,21217280
1788945681.584734,260,11,21299200
1788945681.693037,261,12,21381120
1788945681.788137,262,13,21463040
1788945681.899310,263,14,21544960
1788945681.978677,264,15,21626880
1788945682.095692,265,0,21708800
1788945682.198878,266,1,21790720
1788945682.293488,267,2,21872640
1788945682.394022,268,3,21954560
1788945682.498959,269,4,22036480
1788945682.530777,270,5,22118400
1788945682.689523,271,6,22200320
1788945682.790146,272,7,22282240
1788945682.893135,273,8,22364160
1788945682.996616,274,9,22446080
1788945683.088220,275,10,22528000
1788945683.196904,276,11,22609920
1788945683.291818,277,12,22691840
1788945683.396940,278,13,22773760
1788945683.489552,279,14,22855680
1788945683.599184,280,15,22937600
1788945683.690527,281,0,23019520
1788945683.790975,282,1,23101440
1788945683.898189,283,2,23183360
1788945683.988243,284,3,23265280
1788945684.097739,285,4,23347200
1788945684.191105,286,5,23429120
1788945684.288110,287,6,23511040
1788945684.394737,288,7,23592960
1788945684.482414,289,8,23674880
1788945684.590591,290,9,23756800
1788945684.685822,291,10,23838720
1788945684.794663,292,11,23920640
1788945684.896628,293,12,24002560
1788945684.990531,294,13,24084480
1788945685.089586,295,14,24166400
1788945685.189820,296,15,24248320
1788945685.290171,297,0,24330240
1788945685.402085,298,1,24412160
1788945685.478544,299,2,24494080
1788945685.590576,300,3,24576000
1788945685.685449,301,4,24657920
1788945685.792849,302,5,24739840
1788945685.894894,303,6,24821760
1788945685.993363,304,7,24903680
1788945686.097395,305,8,24985600
1788945686.195446,306,9,25067520
1788945686.286139,307,10,25149440
1788945686.389614,308,11,25231360
1788945686.489622,309,12,25313280
1788945686.590117,310,13,25395200
1788945686.688282,311,14,25477120
1788945686.793732,312,15,25559040
1788945686.889190,313,0,25640960
1788945686.989546,314,1,25722880
1788945687.094595,315,2,25804800
1788945687.190055,316,3,25886720
1788945687.292222,317,4,25968640
1788945687.388908,318,5,26050560
1788945687.497145,319,6,26132480
1788945687.586093,320,7,26214400
1788945687.691321,321,8,26296320
1788945687.794727,322,9,26378240
1788945687.900234,323,10,26460160
1788945687.991502,324,11,26542080
1788945688.086934,325,12,26624000
1788945688.195875,326,13,26705920
1788945688.288718,327,14,26787840
1788945688.394794,328,15,26869760
1788945688.494633,329,0,26951680
1788945688.584737,330,1,27033600
1788945688.695868,331,2,27115520
1788945688.791291,332,3,27197440
1788945688.886470,333,4,27279360
1788945688.996264,334,5,27361280
1788945689.089290,335,6,27443200
1788945689.190368,336,7,27525120
1788945689.290424,337,8,27607040
1788945689.394779,338,9,27688960
1788945689.489472,339,10,27770880
1788945689.591571,340,11,27852800
1788945689.689596,341,12,27934720
1788945689.792383,342,13,28016640
1788945689.825720,343,14,28098560
1788945689.985615,344,15,28180480
1788945690.089633,345,0,28262400
1788945690.184949,346,1,28344320
1788945690.296442,347,2,28426240
1788945690.389791,348,3,28508160
1788945690.486676,349,4,28590080
1788945690.582891,350,5,28672000
1788945690.693259,351,6,28753920
1788945690.790087,352,7,28835840
1788945690.883116,353,8,28917760
1788945690.993125,354,9,28999680
1788945691.088019,355,10,29081600
1788945691.186529,356,11,29163520
1788945691.280411,357,12,29245440
1788945691.391524,358,13,29327360
1788945691.487115,359,14,29409280
1788945691.597609,360,15,29491200
1788945691.689985,361,0,29573120
1788945691.794709,362,1,29655040
1788945691.896221,363,2,29736960
1788945691.989251,364,3,29818880
1788945692.087073,365,4,29900800
1788945692.195694,366,5,29982720
1788945692.293572,367,6,30064640
1788945692.397110,368,7,30146560
1788945692.484852,369,8,30228480
1788945692.590593,370,9,30310400
1788945692.687645,371,10,30392320
1788945692.792664,372,11,30474240
1788945692.894108,373,12,30556160
1788945692.981876,374,13,30638080
1788945693.088422,375,14,30720000
1788945693.183444,376,15,30801920
1788945693.294430,377,0,30883840
1788945693.394420,378,1,30965760
1788945693.483948,379,2,31047680
1788945693.585852,380,3,31129600
1788945693.691092,381,4,31211520
1788945693.789603,382,5,31293440
1788945693.890233,383,6,31375360
1788945693.995823,384,7,31457280
1788945694.089582,385,8,31539200
1788945694.189037,386,9,31621120
1788945694.289901,387,10,31703040
1788945694.401891,388,11,31784960
1788945694.494464,389,12,31866880
1788945694.595855,390,13,31948800
1788945694.690953,391,14,32030720
1788945694.790335,392,15,32112640
1788945694.893918,393,0,32194560
1788945694.989756,394,1,32276480
1788945695.090216,395,2,32358400
1788945695.191635,396,3,32440320
1788945695.280843,397,4,32522240
1788945695.392861,398,5,32604160
1788945695.485432,399,6,32686080
1788945695.588387,400,7,32768000
1788945695.690255,401,8,32849920
1788945695.795730,402,9,32931840
1788945695.880397,403,10,33013760
1788945695.990860,404,11,33095680
1788945696.085971,405,12,33177600
1788945696.192437,406,13,33259520
1788945696.292984,407,14,33341440
1788945696.395934,408,15,33423360
1788945696.489900,409,0,33505280
1788945696.588443,410,1,33587200
1788945696.692392,411,2,33669120
1788945696.792825,412,3,33751040
1788945696.892416,413,4,33832960
1788945696.991310,414,5,33914880
1788945697.095234,415,6,33996800
1788945697.121403,416,7,34078720
1788945697.275695,417,8,34160640
1788945697.386984,418,9,34242560
1788945697.497048,419,10,34324480
1788945697.592669,420,11,34406400
1788945697.694669,421,12,34488320
1788945697.789088,422,13,34570240
1788945697.878653,423,14,34652160
1788945697.989192,424,15,34734080
1788945698.086373,425,0,34816000
1788945698.194394,426,1,34897920
1788945698.277116,427,2,34979840
1788945698.388497,428,3,35061760
1788945698.484133,429,4,35143680
1788945698.595743,430,5,35225600
1788945698.693048,431,6,35307520
1788945698.785696,432,7,35389440
1788945698.897811,433,8,35471360
1788945698.989592,434,9,35553280
1788945699.086861,435,10,35635200
1788945699.181660,436,11,35717120
1788945699.292958,437,12,35799040
1788945699.387078,438,13,35880960
1788945699.482907,439,14,35962880
1788945699.594395,440,15,36044800
1788945699.693311,441,0,36126720
1788945699.788761,442,1,36208640
1788945699.890991,443,2,36290560
1788945699.991739,444,3,36372480
1788945700.094314,445,4,36454400
1788945700.190147,446,5,36536320
1788945700.288895,447,6,36618240
1788945700.388555,448,7,36700160
1788945700.483557,449,8,36782080
1788945700.592802,450,9,36864000
1788945700.693252,451,10,36945920
1788945700.796549,452,11,37027840
1788945700.889990,453,12,37109760
1788945700.992032,454,13,37191680
1788945701.086910,455,14,37273600
1788945701.183494,456,15,37355520
1788945701.292264,457,0,37437440
1788945701.395283,458,1,37519360
1788945701.488481,459,2,37601280
1788945701.583482,460,3,37683200
1788945701.693561,461,4,37765120
1788945701.790799,462,5,37847040
1788945701.894577,463,6,37928960
1788945701.988585,464,7,38010880
1788945702.093060,465,8,38092800
1788945702.188925,466,9,38174720
1788945702.284256,467,10,38256640
1788945702.380672,468,11,38338560
1788945702.491362,469,12,38420480
1788945702.592085,470,13,38502400
1788945702.684878,471,14,38584320
1788945702.789261,472,15,38666240
1788945702.886957,473,0,38748160
1788945702.982076,474,1,38830080
1788945703.084908,475,2,38912000
1788945703.188051,476,3,38993920
1788945703.283866,477,4,39075840
1788945703.384723,478,5,39157760
1788945703.490489,479,6,39239680
1788945703.638851,480,7,39321600
1788945703.701307,481,8,39403520
1788945703.792359,482,9,39485440
1788945703.887174,483,10,39567360
1788945703.984108,484,11,39649280
1788945704.093528,485,12,39731200
1788945704.204942,486,13,39813120
1788945704.290343,487,14,39895040
1788945704.462855,488,15,39976960
1788945704.640859,489,0,40058880
1788945704.704542,490,1,40140800
1788945704.787025,491,2,40222720
1788945704.894369,492,3,40304640
1788945705.005809,493,4,40386560
1788945705.100744,494,5,40468480
1788945705.188512,495,6,40550400
1788945705.307377,496,7,40632320
1788945705.402611,497,8,40714240
1788945705.505876,498,9,40796160
1788945705.609166,499,10,40878080
1788945705.705282,500,11,40960000
1788945705.817016,501,12,41041920
1788945705.906494,502,13,41123840
1788945706.038516,503,14,41205760
1788945706.196962,504,15,41287680
1788945706.360200,505,0,41369600
1788945706.486032,506,1,41451520
1788945706.578211,507,2,41533440
1788945706.672193,508,3,41615360
1788945706.800757,509,4,41697280
1788945706.854805,510,5,41779200
1788945706.932024,511,6,41861120
1788945707.033678,512,7,41943040
1788945707.186902,513,8,42024960
1788945707.262188,514,9,42106880
1788945707.329932,515,10,42188800
1788945707.436224,516,11,42270720
1788945707.535131,517,12,42352640
1788945707.626153,518,13,42434560
1788945707.721229,519,14,42516480
1788945707.856431,520,15,42598400
1788945707.934611,521,0,42680320
1788945708.030330,522,1,42762240
1788945708.131050,523,2,42844160
1788945708.235801,524,3,42926080
1788945708.335150,525,4,43008000
1788945708.428031,526,5,43089920
1788945708.520250,527,6,43171840
1788945708.631302,528,7,43253760
1788945708.726431,529,8,43335680
1788945708.832114,530,9,43417600
1788945708.935092,531,10,43499520
1788945709.028746,532,11,43581440
1788945709.127875,533,12,43663360
1788945709.235389,534,13,43745280
1788945709.331009,535,14,43827200
1788945709.426318,536,15,43909120
1788945709.521145,537,0,43991040
1788945709.631706,538,1,44072960
1788945709.727564,539,2,44154880
1788945709.838020,540,3,44236800
1788945709.936566,541,4,44318720
1788945710.027891,542,5,44400640
1788945710.128989,543,6,44482560
1788945710.230170,544,7,44564480
1788945710.330456,545,8,44646400
1788945710.440921,546,9,44728320
1788945710.528191,547,10,44810240
1788945710.631123,548,11,44892160
1788945710.726108,549,12,44974080
1788945710.834411,550,13,45056000
1788945710.935676,551,14,45137920
1788945711.027689,552,15,45219840
1788945711.129259,553,0,45301760
1788945711.231223,554,1,45383680
1788945711.327636,555,2,45465600
1788945711.438313,556,3,45547520
1788945711.517478,557,4,45629440
1788945711.633273,558,5,45711360
1788945711.730465,559,6,45793280
1788945711.835028,560,7,45875200
1788945711.935930,561,8,45957120
1788945711.986609,562,9,46039040
1788945712.130447,563,10,46120960
1788945712.232024,564,11,46202880
1788945712.327420,565,12,46284800
1788945712.444816,566,13,46366720
1788945712.535678,567,14,46448640
1788945712.628682,568,15,46530560
1788945712.740374,569,0,46612480
1788945712.835030,570,1,46694400
1788945712.935607,571,2,46776320
1788945713.026791,572,3,46858240
1788945713.137671,573,4,46940160
1788945713.231637,574,5,47022080
1788945713.333117,575,6,47104000
1788945713.430995,576,7,47185920
1788945713.536293,577,8,47267840
1788945713.629430,578,9,47349760
1788945713.724913,579,10,47431680
1788945713.836037,580,11,47513600
1788945713.915651,581,12,47595520
1788945714.027583,582,13,47677440
1788945714.139461,583,14,47759360
1788945714.230716,584,15,47841280
1788945714.331477,585,0,47923200
1788945714.421416,586,1,48005120
1788945714.531984,587,2,48087040
1788945714.627102,588,3,48168960
1788945714.734566,589,4,48250880
1788945714.836548,590,5,48332800
1788945714.929356,591,6,48414720
1788945715.039111,592,7,48496640
1788945715.128126,593,8,48578560
1788945715.229173,594,9,48660480
1788945715.336123,595,10,48742400
1788945715.426685,596,11,48824320
1788945715.535854,597,12,48906240
1788945715.625037,598,13,48988160
1788945715.736054,599,14,49070080
1788945715.831302,600,15,49152000
1788945715.934449,601,0,49233920
1788945716.032692,602,1,49315840
1788945716.130222,603,2,49397760
1788945716.229167,604,3,49479680
1788945716.323832,605,4,49561600
1788945716.435214,606,5,49643520
1788945716.533827,607,6,49725440
1788945716.625076,608,7,49807360
1788945716.735794,609,8,49889280
1788945716.830153,610,9,49971200
1788945716.931182,611,10,50053120
1788945717.037738,612,11,50135040
1788945717.130965,613,12,50216960
1788945717.227512,614,13,50298880
1788945717.330371,615,14,50380800
1788945717.432454,616,15,50462720
1788945717.530621,617,0,50544640
1788945717.625864,618,1,50626560
1788945717.736681,619,2,50708480
1788945717.832014,620,3,50790400
1788945717.926973,621,4,50872320
1788945718.030544,622,5,50954240
1788945718.134530,623,6,51036160
1788945718.230545,624,7,51118080
1788945718.329528,625,8,51200000
1788945718.420697,626,9,51281920
1788945718.530336,627,10,51363840
1788945718.637747,628,11,51445760
1788945718.736160,629,12,51527680
1788945718.830463,630,13,51609600
1788945718.929530,631,14,51691520
1788945719.021010,632,15,51773440
1788945719.132800,633,0,51855360
1788945719.228841,634,1,51937280
1788945719.276480,635,2,52019200
1788945719.438566,636,3,52101120
1788945719.534956,637,4,52183040
1788945719.629532,638,5,52264960
1788945719.731654,639,6,52346880
1788945719.831814,640,7,52428800
1788945719.934891,641,8,52510720
1788945720.021777,642,9,52592640
1788945720.137262,643,10,52674560
1788945720.228157,644,11,52756480
1788945720.324688,645,12,52838400
1788945720.434623,646,13,52920320
1788945720.530974,647,14,53002240
1788945720.626439,648,15,53084160
1788945720.735821,649,0,53166080
1788945720.840193,650,1,53248000
1788945720.935142,651,2,53329920
1788945721.023406,652,3,53411840
1788945721.128624,653,4,53493760
1788945721.230565,654,5,53575680
1788945721.329270,655,6,53657600
1788945721.432630,656,7,53739520
1788945721.530347,657,8,53821440
1788945721.631691,658,9,53903360
1788945721.731375,659,10,53985280
1788945721.835173,660,11,54067200
1788945721.935496,661,12,54149120
1788945722.025370,662,13,54231040
1788945722.133325,663,14,54312960
1788945722.231735,664,15,54394880
1788945722.332632,665,0,54476800
1788945722.422643,666,1,54558720
1788945722.529038,667,2,54640640
1788945722.632086,668,3,54722560
1788945722.736477,669,4,54804480
1788945722.832270,670,5,54886400
1788945722.929599,671,6,54968320
1788945723.033743,672,7,55050240
1788945723.135186,673,8,55132160
1788945723.229314,674,9,55214080
1788945723.332863,675,10,55296000
1788945723.431408,676,11,55377920
1788945723.539407,677,12,55459840
1788945723.624860,678,13,55541760
1788945723.735555,679,14,55623680
1788945723.832992,680,15,55705600
1788945723.931483,681,0,55787520
1788945724.030527,682,1,55869440
1788945724.136647,683,2,55951360
1788945724.216482,684,3,56033280
1788945724.328399,685,4,56115200
1788945724.431346,686,5,56197120
1788945724.530676,687,6,56279040
1788945724.628141,688,7,56360960
1788945724.723622,689,8,56442880
1788945724.834984,690,9,56524800
1788945724.927030,691,10,56606720
1788945725.026291,692,11,56688640
1788945725.137288,693,12,56770560
1788945725.216713,694,13,56852480
1788945725.328118,695,14,56934400
1788945725.429859,696,15,57016320
1788945725.535543,697,0,57098240
1788945725.632770,698,1,57180160
1788945725.723295,699,2,57262080
1788945725.834954,700,3,57344000
1788945725.931885,701,4,57425920
1788945726.030952,702,5,57507840
1788945726.119699,703,6,57589760
1788945726.237017,704,7,57671680
1788945726.327064,705,8,57753600
1788945726.422538,706,9,57835520
1788945726.529008,707,10,57917440
1788945726.569255,708,11,57999360
1788945726.724869,709,12,58081280
1788945726.829165,710,13,58163200
1788945726.932491,711,14,58245120
1788945727.025669,712,15,58327040
1788945727.120660,713,0,58408960
1788945727.239013,714,1,58490880
1788945727.331922,715,2,58572800
1788945727.428810,716,3,58654720
1788945727.535647,717,4,58736640
1788945727.631306,718,5,58818560
1788945727.726823,719,6,58900480
1788945727.836170,720,7,58982400
1788945727.916941,721,8,59064320
1788945728.027430,722,9,59146240
1788945728.134494,723,10,59228160
1788945728.223758,724,11,59310080
1788945728.334748,725,12,59392000
1788945728.441083,726,13,59473920
1788945728.528332,727,14,59555840
1788945728.631308,728,15,59637760
1788945728.726685,729,0,59719680
1788945728.825444,730,1,59801600
1788945728.933490,731,2,59883520
1788945729.030827,732,3,59965440
1788945729.124611,733,4,60047360
1788945729.235187,734,5,60129280
1788945729.330719,735,6,60211200
1788945729.426137,736,7,60293120
1788945729.520972,737,8,60375040
1788945729.632148,738,9,60456960
1788945729.728043,739,10,60538880
1788945729.827103,740,11,60620800
1788945729.928679,741,12,60702720
1788945730.030787,742,13,60784640
1788945730.125563,743,14,60866560
1788945730.231298,744,15,60948480
1788945730.322130,745,0,61030400
1788945730.431999,746,1,61112320
1788945730.530933,747,2,61194240
1788945730.633877,748,3,61276160
1788945730.727236,749,4,61358080
1788945730.828223,750,5,61440000
1788945730.928190,751,6,61521920
1788945731.014526,752,7,61603840
1788945731.133179,753,8,61685760
1788945731.236144,754,9,61767680
1788945731.316085,755,10,61849600
1788945731.434091,756,11,61931520
1788945731.537746,757,12,62013440
1788945731.633424,758,13,62095360
1788945731.728484,759,14,62177280
1788945731.829760,760,15,62259200
1788945731.929024,761,0,62341120
1788945732.028082,762,1,62423040
1788945732.132123,763,2,62504960
1788945732.234021,764,3,62586880
1788945732.329242,765,4,62668800
1788945732.425468,766,5,62750720
1788945732.529840,767,6,62832640
1788945732.632235,768,7,62914560
1788945732.727561,769,8,62996480
1788945732.835772,770,9,63078400
1788945732.919126,771,10,63160320
1788945733.029770,772,11,63242240
1788945733.124038,773,12,63324160
1788945733.235639,774,13,63406080
1788945733.334203,775,14,63488000
1788945733.438725,776,15,63569920
1788945733.531344,777,0,63651840
1788945733.631472,778,1,63733760
1788945733.729294,779,2,63815680
1788945733.829149,780,3,63897600
1788945733.860793,781,4,63979520
1788945734.036696,782,5,64061440
1788945734.131035,783,6,64143360
1788945734.226249,784,7,64225280
1788945734.333745,785,8,64307200
1788945734.418792,786,9,64389120
1788945734.530824,787,10,64471040
1788945734.626150,788,11,64552960
1788945734.725247,789,12,64634880
1788945734.831323,790,13,64716800
1788945734.928992,791,14,64798720
1788945735.020800,792,15,64880640
1788945735.115228,793,0,64962560
1788945735.225272,794,1,65044480
1788945735.320395,795,2,65126400
1788945735.431446,796,3,65208320
1788945735.527508,797,4,65290240
1788945735.623015,798,5,65372160
1788945735.733849,799,6,65454080
1788945735.829640,800,7,65536000
1788945735.923414,801,8,65617920
1788945736.034955,802,9,65699840
1788945736.128736,803,10,65781760
1788945736.233789,804,11,65863680
1788945736.328091,805,12,65945600
1788945736.431057,806,13,66027520
1788945736.524142,807,14,66109440
1788945736.619430,808,15,66191360
1788945736.731827,809,0,66273280
1788945736.833782,810,1,66355200
1788945736.935614,811,2,66437120
1788945737.032761,812,3,66519040
1788945737.128011,813,4,66600960
1788945737.236848,814,5,66682880
1788945737.330217,815,6,66764800
1788945737.434041,816,7,66846720
1788945737.538780,817,8,66928640
1788945737.619421,818,9,67010560
1788945737.729584,819,10,67092480
1788945737.828013,820,11,67174400
1788945737.919834,821,12,67256320
1788945738.029651,822,13,67338240
1788945738.125473,823,14,67420160
1788945738.220116,824,15,67502080
1788945738.331664,825,0,67584000
1788945738.428983,826,1,67665920
1788945738.528925,827,2,67747840
1788945738.625010,828,3,67829760
1788945738.730876,829,4,67911680
1788945738.834411,830,5,67993600
1788945738.919019,831,6,68075520
1788945739.029063,832,7,68157440
1788945739.125270,833,8,68239360
1788945739.227544,834,9,68321280
1788945739.332145,835,10,68403200
1788945739.428745,836,11,68485120
1788945739.522908,837,12,68567040
1788945739.628177,838,13,68648960
1788945739.730247,839,14,68730880
1788945739.831384,840,15,68812800
1788945739.921873,841,0,68894720
1788945740.033053,842,1,68976640
1788945740.128059,843,2,69058560
1788945740.232717,844,3,69140480
1788945740.318047,845,4,69222400
1788945740.426385,846,5,69304320
1788945740.527970,847,6,69386240
1788945740.630083,848,7,69468160
1788945740.727563,849,8,69550080
1788945740.827685,850,9,69632000
1788945740.921540,851,10,69713920
1788945741.031996,852,11,69795840
1788945741.126205,853,12,69877760
1788945741.162938,854,13,69959680
1788945741.315362,855,14,70041600
1788945741.431916,856,15,70123520
1788945741.522044,857,0,70205440
1788945741.617097,858,1,70287360
1788945741.728703,859,2,70369280
1788945741.838480,860,3,70451200
1788945741.925518,861,4,70533120
1788945742.033848,862,5,70615040
1788945742.125814,863,6,70696960
1788945742.236481,864,7,70778880
1788945742.331141,865,8,70860800
1788945742.435503,866,9,70942720
1788945742.529189,867,10,71024640
1788945742.631448,868,11,71106560
1788945742.732187,869,12,71188480
1788945742.822904,870,13,71270400
1788945742.923572,871,14,71352320
1788945743.028944,872,15,71434240
